time,review_txt,stars_txt,ratings
2019-05-14,"검사모 너무 재밌게 하고 있습니다. 다만 비주류 클래스도 상향을 해주셨으면 하는 바람이 있습니다. 특히 발키리(랜서, 팔라딘) 스킬속도가 너무 느리고, 앞구르기 회피모션이 참 안습이에요 ㅜ.ㅜ 지금까지 참고 있었지만 유일한 장점이었던 PVP 에서도 힘을 못 쓰니 참 안타깝네요. 발키리 상향 검토 해주시면 감사하겠습니다~~",별표 5개 만점에 5개를 받았습니다.,5
2019-05-16,"워낙 게임 잘 못하는 사람이라 처음엔 너무 어려웠는데 잘 모르는 사람들도 잘 할 수 있게 자동플레이가 잘 되어있는거 같아요 스킬도 스킬트리같은거 보면서 찾아야하는건데 자동장착이있어서 좋구 또 거기서 더 바꿀 수도 있고 너무 좋아요 일단 캐릭터랑 그래픽이 좋아서 처음 접근하기가 좋았어요 펄도 뭐 이정도면 퍼주는거같구 이벤트도 많구.. 키울수록 고랩되고싶은 마음에 과금유혹도 커지고 그러지만 뭔가 이 게임은 과금 엄청하고싶겐 만들지만ㅋㅋㅋ그래도 과금안해도 적당히 즐길 수 있어서 무과금유저나 소과금유저들이 하기에 좋은거같아요 아쉬운거는 자...
전체 리뷰",별표 5개 만점에 4개를 받았습니다.,4
2019-05-30,린보다 훨 낫네요 근데 제가 레이븐 계승하면서 극을 진으로 교체안하고각성마력 각인을 해버렸는데 어트게 복구가 안델까요? 진짜 이거때문에 게임할맛 뚝 떨어집니다. ㅠㅠ 빠른 답변 부탁드려요,별표 5개 만점에 5개를 받았습니다.,5
2019-06-01,리뷰따위 쓸 시간도 아깝다고 생각했지만 플레이 못 한 분들을 위해 잠깐의 시간을... 약팔이나 낚시는 없습니다. 재미있습니다.,별표 5개 만점에 5개를 받았습니다.,5
2019-05-30,"컨텐츠도 매우 다양하고, 2차 전직과 같은 느낌으로 직업의 다양성, 솔플과 파티플도 나누고 심지어 부캐 육성 시스템까지 편의성을 생각한 그저 갓-겜.",별표 5개 만점에 5개를 받았습니다.,5
2019-05-09,"현존하는 모바일게임중에 그래픽은 당연 최고라고 할수잇다. 그러나 별 세개를 준 이유는 운영하는거에대한거다. 요즘들어 이벤트도 너무없어서 진짜 자동사냥만하는데 서민들은 거래소에서 토벌권을 살려해도 토벌 지식작업때문에 토벌권도 가격이 비싸다. 강화하는것도 투자한만큼 무조건 올라간다는 보장도없을뿐더러 더 떨어진다. 유물이나 기타 심연등급 아이템은 진짜 랜덤이라고하는데 솔직히 조작인거같을때도 한두번이 아니다. 너무 유저들 지갑 열 궁리만하지말고 유저들의 말을 기울이고해서 더 좋은 컨텐츠를 만들면 유저들이 알아서 지갑을 열텐데 지금 시점은 ...
전체 리뷰",별표 5개 만점에 3개를 받았습니다.,3
2019-05-23,커스터마이징 제일 재밌어요..ㅋㅋㅋㅋㅋㅋ 매화로 방탄 지민 만들고 위치로 태연 만들어서 플레이중인데 남캐에서도 좀 더 작은 체구로 만들 수 있게 되면 좋겠습니다. 강동원 배우님 얼굴 만들어서 플레이해보고 싶은데 체형이 안 만들어져서 아쉽더군요. 스토리도 재밌고 여기저기 숨겨져있는 지식들 찾는 것도 재밌습니다. 그래픽도 멋지고 자잘한 설정들도 재밌고 스킬효과나 캐릭터 움직임같은 것들도 많은 분이 많은 노력 들이셨다는 게 보여서 더 좋았네요. 수고 많으십니다.,별표 5개 만점에 5개를 받았습니다.,5
2019-05-14,"악메 뭡니까 계승이라더니 원거리 공격 사거리 줄여놓고 원거리 근거리 개념 없다 하면서 근거리케릭은 원거리 공격도 꽤 길고 스킬 시전도 빠르고... 궁수는 사거리도 긴거 같은데 법사는 원거리도 아니고 시전속도도 구리네... 투기장 벨런스는 아직도 이상하고 초반 투기장에선 투력 1ㅡ200만 차이나도 이기기 힘들더니 지금은 어떨땐 개미눈꼽만큼 달고 아님 한두방에 죽고... 스킬엔 슈퍼아머가 쌔고 쌔서 뭐 그냥 막 누르기로 싸우게돼고... 그리고 가끔 이상한 계급 만나게돼면 데미지가 미치도록 쌔던가 눈꼽만큼 다는것도 좀... 스킬 콤보좀 ...
전체 리뷰",별표 5개 만점에 1개를 받았습니다.,1
2019-05-23,좋은 게임입니다. 매주 패치 및 이벤트로 항상 새로운 즐거움을 주네요. 투기장 같은 상대 연속되는거 없애주시고 영광의길 캐릭터 배치 저장할 수 있게 해주세요. 그리고 새캐릭 설화 스킬에 버그가 많으니 바로 잡아주시길 바랍니다. 항상 발전하는 펄업이 되길 기원합니다.,별표 5개 만점에 5개를 받았습니다.,5
2019-05-26,Galaxy J4+ 사용자입니다. 폰 바꾼지 얼마 되지도 않았는데 계속 검은화면만 뜨고 튕기네요 다른 분들도 같은 현상을 겪으시고 재설치해 보아도 여전히 그대로입니다,별표 5개 만점에 2개를 받았습니다.,2
2019-05-22,재미있게 즐기고 있는 유저입니다. 개인적인 이유로 서버를 옮겼는데 기껏키운 케릭터가 없어지는 거라서 아쉽네요.그래서 하는말인데 케릭터 이전같은 시스템이나 서버 통합같은걸 하면 더 좋을 것같습니다.,별표 5개 만점에 3개를 받았습니다.,3
2019-05-17,용땅이나 고대. 고렙과 친구맺고 파티하는게 레벨업 하고 아이템 먹기 위해서인데. 전투력 좀 차이난다고 아예 초대거절을 해놓는건 아닌거같아요. 개선해주세요. 게임초보라.. 55에서 계승전까지 너무 지루해요.. 이달에 십마넌을 현질해도. 아이템 너무안줌 ㅜㅜ그래픽도 좋고 재밋는데. 그리고 네이버까페는.대체언제승인되는건지..언제가입신청햇는지 기억도안나네..,별표 5개 만점에 4개를 받았습니다.,4
2019-05-20,이전신청나오던데 이전신청을해야하나요? 자세히 알고싶습니다 저는 네이버.카카오로 안하고 구글스토어에서 다운받아서 구글아이디로 게임을 하고잇습니다,별표 5개 만점에 5개를 받았습니다.,5
2019-05-19,일단 최소한이라도 추가용량이 얼마나 필요한진 알려줘야죠 여기서 게임정보를 봐도 안나와잇고 게임은 들어가면 용량부족하다면서 얼마나 필요한지 알려주지도 않고 계속 부족하다는 창만 뜨고 짜증나 죽겟네요 최소한 용량이라도 좀 알려줍시다 게임좀 하게,별표 5개 만점에 3개를 받았습니다.,3
2019-05-12,왜 이걸 지금 했을까? 싶을 정도로 재미있네요. 모바일 rpg 게임을 여럿 해봤지만 다 별로 였는데.. 이건 오래할 수 있을 것 같습니다. 무엇보다 그래픽이 정말 압권이네요.,별표 5개 만점에 5개를 받았습니다.,5
2019-05-10,투기장 요번 시즌 보상 없니?! 열심히 뺑이쳤드만 보상도없고 티어도 버그인지 오류인지 나오지도안고...그리고 디트 버린건 알겠는데 딴애들 챙겨주는것 만큼 쫌 챙겨줘라...업데이트 되면서 개선된데 하나도 없니...덕분에 동네북이다ㅡㅡ여기저기 안아픈데가 없노...,별표 5개 만점에 3개를 받았습니다.,3
2019-05-29,빠른답변에 감사합니다. 탈출버튼이 있었네요. 재밌는 게임 감사합니다. 번창하세요,별표 5개 만점에 5개를 받았습니다.,5
2019-05-19,"수동조작도 재미있고, 자동기능도 편리하게 되어있다. 최적화도 굉장히 잘 되어있어서 기기 발열도 심하지 않고, 여테 했던 게임중 베터리소모가 제일 덜하다. 개발자들이 과로사 하지 않을까 걱정된다.",별표 5개 만점에 5개를 받았습니다.,5
2019-05-30,아주 좋은데 한가지 애기하자면 초밥도 쉽게 만들수있음 좋겠어요 아님 필드 열번돌면 뽀나스 준다던지 암튼 조금쉽게~~~~~~~~,별표 5개 만점에 5개를 받았습니다.,5
2019-05-27,"근데 진짜로 현재 모바일 게임 시장에서 RPG에선 검사M같은 게임이 없음... 새로 나오는 게임들은 과거 IP가지고 향수를 자극하지만 게임성도 과거 수준이거나 거진 중국 게임들... 하다가 내가 왜 전투력 올리는지 그냥 숫자게임같이 현타와서 접고 마퓨파 하다가 에너지 다쓰면 할게 없어서 이게임 저게임 철새짓 하고 다녔는데 다해봐도 검은사막 같은 퀄리티를 뽑아주는 모바일 RPG 게임이 지금 없다고 봄 결국엔 생각나서 다시 돌아오게 되더라 갈수록 사행성 아이템도 꽤 나오고 용땅코인 창렬인건 좀 욕하고 싶은데 여타 게임처럼 과금을 해야만...
전체 리뷰",별표 5개 만점에 5개를 받았습니다.,5
2019-05-09,"리퍼 계승 안나와요?올캐릭 계승 나오게 해야죠 위치만 업뎃은 뭔가요?ㅡㅡ 지겨워지고 있는데 ㅡㅡ pc온라인처럼 각성스킬 똑같이 좀 해주시지ㅡㅡ 까마귀 개때처럼 길게 해주세요ㅡㅡ 이걸 흑정령 스킬에 추가해주셔서 해도 괜찮을거 같아요ㅡㅡ 올캐릭 다 피씨판처럼 초각성스킬 개방을 길게 나가게 하면 대박 날듯ㅡㅡ 피씨판에 있는 다 출시하고 완전 신캐릭이 나오는게 정상아닌가요?ㅡㅡ 피씨판에 있는 캐릭을 몇달에 하나씩 풀면 어쩌라는겁니다까ㅡㅡ 갠적으로 닌자랑 위자드 언제 나오나요? 게임에다 돈 많이 쓴건 이게 처음입니다ㅡㅠ 재미가 없어지고 있습...
전체 리뷰",별표 5개 만점에 3개를 받았습니다.,3
2019-05-14,거래소 판매 수수료 30%는 너무 하는 처사입니다. 당사가 유저에게 해준것이 뭐 있다고 30%씩 뜯어가는가요? 또 매주 서버점검을 실시 하는건 오류를 수정하기 위한거 아닌가요? 그런데 왜 점검이 끝나도 오류는 계속되는 건가요? 그리고 점검 시간을 새벽시간때로 해주면 아니될까요?,별표 5개 만점에 1개를 받았습니다.,1
2019-05-26,검은사막을 재미있게플레이하고있는 유저입니다. 메디아서버 YTPIG 캐릭에 저번에 300개 돌파복구권이 오질않아서요..확인후 다시 지급부탁드립니다 그리고 월드보스 잡으로 들어갈때 보스나오는 화면 스킵가능하게해주시면 안돼나여?,별표 5개 만점에 5개를 받았습니다.,5
2019-05-15,"스토리가 왜 이렇게 부실해요... 그리고 레벨 구간에 맞는 스토리 라인에서 등장하는 몬스터도 굉장히 어처구니 없음. 우락부락한 골렘 잡고난 뒤 상위 스테이지에서 작고 귀여운 아로마딜로, 게 등 등장하는 유닛들 보고 맥이 빠지네요. 게다가 토벌해야하는 이유(스토리)도 진이 빠짐. 갑자기 문득 내가 이렇게 유치한 게임을 하고 있었나? 생각이 듭니다. 세계관에 몰입할 수 있게 흥미롭고 깊이 있는 탄탄한 스토리 라인으로 업데이트 해주세요. 내용도 쉽게 읽을 수 있게 인터페이스도 바꾸려 노력해 주세요. - 대사 텍스트가 이전 대사도 볼 수 ...
전체 리뷰",별표 5개 만점에 4개를 받았습니다.,4
2019-05-18,재밌습니다. 자동사냥도 액션감이 있네요. 과금유도도 별로없고 별생각없이 즐기기엔 좋은것 같습니다. 가끔 자동스토리 진행이 끊키거나 사냥중에 맵에 끼어 몹한테 맞는걸 제외하면 전반적으로 좋습니다.,별표 5개 만점에 4개를 받았습니다.,4
2019-05-29,그 마력산물 1600개 5개묶음 블랙펄로 구매했는데 블랙펄은 소비되고 아이템은 들어오지가 않았네요..기다리면 되는건가요 블랙펄로 마력산물 구입한 이력은 구글 스토어에 내용이 안나오네요 어떻게 인증하면 되겠죠..,별표 5개 만점에 5개를 받았습니다.,5
2019-05-27,방금 검은 사막 다운받은 사람입니다 근데 좋은 기분으로 접속하여보니 접속이 계속 안되고 있습니다 기종이 낮은 것은 아니고 딱히 정검하는 것도 아닌 것 같고 게임을 지우기도 해보았고 데이터 삭제 다시들어가 보기 이러한 것들을 해보았는 데도 접속이 안되네요 혹시 문제가 있으면 빨리 고쳐주셨으면 합니다,별표 5개 만점에 3개를 받았습니다.,3
2019-05-26,아이패드로는 되는데 폰으로 게임깔아서 들어가려 하면 계속 튕기고 안되요...폰으로도 하고 싶은데..ㅠ,별표 5개 만점에 2개를 받았습니다.,2
2019-05-09,이거 일본에서 구글카드 사서 현금할려 하는데 결재가 안되네요 어떻게 된건가요? 환불가능한가요?,별표 5개 만점에 5개를 받았습니다.,5
2019-05-25,영지에건물증축자체가안데고일일이손으로건물을좁혀도증축할공간이없다고하는데신경안쓰나요나만이러가요짜증나네업할때머하나요,별표 5개 만점에 3개를 받았습니다.,3
2019-05-09,모바일게임에 당하기도 맨날 당하지만 드럽고 치사하게 살았지만 이만큼 오래 붙들고 있는 게임도 몇 안되는데다가 깔끔하고 세련된 UI때문에 다른 게임은 성에도 안참 ㅠㅠ 날 이렇게만든건 당신들이야 펄 어비스.. 자동전투라곤 해도 이것저것 보거나 만질수있어서 그리 갑갑하거나 방치만 하게 되지도 않고 여러모로 즐길것도 많고 인벤에도 팁글이 정리가 잘 되어있는편이어서 무과금도 어느정도 무난하게 즐길 수 있다고 생각합니다.. 날 놔줘 검은사막,별표 5개 만점에 5개를 받았습니다.,5
2019-05-16,"이만한 게임 진짜 없네요ㅋㅋ 딴거 해봐도 다시 오게되는 그런 게임? 그래픽도 좋고 게임성, 이벤트,소통도 만족해요",별표 5개 만점에 5개를 받았습니다.,5
2019-05-15,정말 그지갓네. . .힘들게 개고생해 1억 모아서 7세대 말 변경했더니 실패...? 실패할수도 있다고 미리 알려주던가...그럼 개고생 안했지...1억 버리고 힘들게 1세대부터 키운 7세대 말 한마리 버리고... 업데이트 했다고 8세대 말 얻는거 계획중인 분들 참고하세요... 합성 실패시키려면 뺏어간 7세대 말 돌려내라~~~,별표 5개 만점에 1개를 받았습니다.,1
2019-05-15,"너무 재밋게 플레이 하고있습니다 소소하게 펄샾을 애용하면서요 ㅎㅎ 피시검은사막에서넘어왔는데 모바일만의 재미가있어서 피시검은사막에서 모바일로 갈아탔습니다 너무재밌어서 그런데.... 제가 닌자 라는 직업군을 너무좋아해서 시작한 게임인데 닌자 언제나온다는 말도없고... 하염없이 기다리고있네요 게임이 재밌어도 자신이 좋아하는 직업군이 아닌 닌자가 나올때까지 자본쌓는다는 기분으로 게임해서 재미가좀 줄어드네요 시간이 갈수록 지쳐서 그런지... 닌자 출시해주세요ㅎㅎ 오픈부터 기다렸어요 그 외에는 모두 만족해요 갓사막 너무 좋아요 가끔 심각한 오...
전체 리뷰",별표 5개 만점에 5개를 받았습니다.,5
2019-05-27,"답변 받은 다덥입니다 제 기기가 처음부터 설치가 불가능이었던게 아니라 검은사막이 처음 출시되었을때 깔아서 플레이를 했었고, 현재 캐릭터가 3개정도 있습니다 현재 약 3GB의 용량을 비워놓았고, 제 핸드폰 기종은 LG X500(보급형..)입니다 이 핸드폰에서 돌아가지 않는건가요?",별표 5개 만점에 1개를 받았습니다.,1
2019-05-16,모바일게임중에 가장 재미있고 가장 마음에 드는 게임이에요 잘 플레이 하고있어요 목요일 업데이트마다 보스를 못잡아서 항상 아쉽네요 그래도 조만간 심연장비 재작합니다 ㅎㅎ 재미있는 게임 플레이 하게 해주시는 운영자분들 제작자분들 감사드립니다. 항상 수고하십니다,별표 5개 만점에 5개를 받았습니다.,5
2019-05-23,이거 미니게임 중간에 점프가 안될때가 많은데 세상 열심히 하다가 아래로 떨어지면 정말 마음이아픕니다. 꼭 패치해주셨으면 하네요,별표 5개 만점에 4개를 받았습니다.,4
2019-05-19,안녕하세요 저는 이번에 복귀하려는 유저입니다 제가 게임을 깔앗는데 게임이 켜지다 검은화면이 되엇다 그냥 꺼집니다 지금 몇주째 반복중입니다 해결방안좀 가르켜주세요,별표 5개 만점에 5개를 받았습니다.,5
2019-05-17,모바일 rpg는 양산형만 있는줄 알았는데 검은사막 모바일은 그래픽도 좋고 클래스도 잘 짜여있고 현질유도도 별로 없어서 재미있게 하고있습니다 앞으로도 재밌는 패치 많이해주세요,별표 5개 만점에 5개를 받았습니다.,5
2019-06-01,저장공간이 몇이죠? 무슨 저장공간을 많이 잡아먹어요! 정말 별로예요!,별표 5개 만점에 1개를 받았습니다.,1
2019-05-09,"도중에 끊겨서 짜증났었는데 좀 개선되었음. 스토리, 그래픽 굿!",별표 5개 만점에 4개를 받았습니다.,4
2019-05-14,pc유저였는데 핸드폰 바꾸고 드디어 모바일 검은사막을 해봅니다. 자유도가 높은 피씨보다 모바일이 전개가 시원시원하고 쉬워서 좋아요...그런데 시작하고 하루만에 벽(?)에 갇혀 탈출을 못하고있습니다. 리셋해야할까요...,별표 5개 만점에 4개를 받았습니다.,4
2019-05-09,업뎃하고나서 두번째 접속시도하는데 안들어가져요 계속 네트워크오류라고써있어서 껐다키는데 로딩상태만 되어있습니다,별표 5개 만점에 3개를 받았습니다.,3
2019-05-23,검은사막 로그인했는데 나갔다들어가면 로그아웃되잖아여!!!!!! 고쳐주세요!!!!!!!!,별표 5개 만점에 3개를 받았습니다.,3
2019-04-11,안녕하세욥 저는 지금 검은사막을 즐겨하고있는 학생입니다. 제가 혹시 이건 진짜중요한거라서 부탁드리는데 그...전서버 우편함 선물 받는 제한시간이 아침 7시부터 4시 사이에 학교에서 제가 폰을 못해서 선물도 못받고 월드보스도 못잡는데 그 우편받는 제한시간을 한 6시간~ 8시간 정도 늘려주셨으면 너무! 진짜! 감사하겠습니다.(그럼 다음에 다시 리뷰남길게욥.) 제발 부탁 들어주시면 감사하겠습니다.ㅜㅡㅜ,별표 5개 만점에 5개를 받았습니다.,5
2019-05-10,안녕하세여^^ 재밋게 게임 잘하고잇습니다. ㅎ 다름이아니라 오늘 월드보스잡으려고 게임 들어왓는데 월드보스 못잡게하더라구요 .. 제가 월드보스를 잡은거면 이해를하다만 잡지도않앗는데 잡앗엇다고 못잡는다고 뜨는데 이건 어떻게해야하나요?잡지도않앗습니다...(가방무게가 무거운것도아니고 가방안의 템도 많지않고 적당하게잇엇거든여...),별표 5개 만점에 5개를 받았습니다.,5
2019-04-19,안녕하세요.아저씨! 저는5학년입니다. 언제이거깔아서로딩하는데안되더라고요. 그래서지금고쳐주셨으면좋겠습니다 그리고연애시스템도넣어주셨으면합니다 연애를하면 전투력?높아질수있는연애시스템..?;하하..죄송합니다....ㅠ이해못하셨으면내일에는잘이해할수있도록적어두겠습니다.쩝..ㅠ,별표 5개 만점에 5개를 받았습니다.,5
2019-05-21,선물준다더니 뭘 이렇게 절차가 까다로운지 저같이 이런쪽으로 못하는사람은 선물받지도 못하고 어렵게해놨더니 안된다니ㅡㅅㅡ아오 빡쳐 선물주기싫음 싫다하지ㅡㅡ진짜 씅질남,별표 5개 만점에 1개를 받았습니다.,1
2019-05-31,저...검은사막에안들어가져요..계속검은사막이응답하지않습니다만뜨고제발해결좀해주세요..ㅠㅠ,별표 5개 만점에 1개를 받았습니다.,1
2019-05-26,오랜만에 접속했는데 왜 제 계정 캐릭들이 다 사라졌죠? 분명 페이스북으로 로그인해서 했었는데..,별표 5개 만점에 1개를 받았습니다.,1
2019-05-23,부탁입니다. 다 좋아요 좋습니다. 근대 대체 왜 업데이트만하면 렉이먹나요? 제 기종이S8+인데 머 더 좋은 폰으로 바꿀까요? 환장하겠습니다ㅜ.ㅜ 제발 업데이트하고 상점이 사라지질않나 영지에서 삐까뻔적 빨간판돌아다니질않아 눈아프고 머리아픕니다ㅜ.ㅜ 제발 수정좀 해주십쇼ㅜㅜ이상한 그냥 GM답변달꺼면 달지 마시구요,별표 5개 만점에 5개를 받았습니다.,5
2019-05-23,이런 비슷한 류의 게임을 좋아해서 여러가지 많이 해봤는데 가끔 버그 같은게 발생하지만 충분히 감안하고도 할 수 있는 퀄리티라 생각함 한 달 넘게 계속 하는 게임은 몇 없었는데 이 검은사막 모바일이 그 중 하나네용 나온지 1년 넘었는데 최근에 나온 다른 게임들중 꿀리지않고 오히려 더 낫다고 생각 드는 부분들이 더 많네요~원래 이런 리뷰잘 안 쓰는데 재미있게 하는 중이라 써봅니닿ㅎㅎ,별표 5개 만점에 5개를 받았습니다.,5
2019-04-16,이번 업데이트 이후로 멈추는거 장난아니예요 영지에서 인벤을 열어도 멈춰서 강제종료해야하고...컨텐츠중에도 멈추고;; 멈추면 강종하고 다시 시작해야하는데 노가다로 모아서 들어가야하는 컨텐츠(토벌 미궁 etc)중에 멈추면 진짜 열받네요; 그렇다고 쿠폰으로 돌려주는것도 아니고-.-;;;; 자사 사막이라 나오는 캐릭을 전부 육성해야하는거말고 컨텐츠도 없어서 힘든데..멈춤 현상까지....뭘할수가 없어요!!!!!!!!!!,별표 5개 만점에 2개를 받았습니다.,2
2019-05-10,샤카투상점에서 1억주고 무기샀는데 마침 토벌돌다가 보스 나오는 장면이 나와서 아이템창 보는데 아무것도 없어요 이것좀 어떻게해주세요 제 1억어떡해요 진짜....,별표 5개 만점에 2개를 받았습니다.,2
2019-05-25,"조작키(이동 횡스크롤, 스킬및 공격키 회피기버튼)크기가너무작아요 크기조절될수있으면 좋겠습니다",별표 5개 만점에 4개를 받았습니다.,4
2019-04-02,처음 때가 더 좋은 것 같아요..시간이 지나면서 또다른 여러 기능들이 생기면서 하지 않게 되고....모바일은 처음 그대로 갔으면 좋았을 것 같으다 생각이 됩니다..처음했을 때 정말 재미있게 플레이했는데.....이상하게 업데이트를 해가지고...,별표 5개 만점에 2개를 받았습니다.,2
