time,review_txt,stars_txt,ratings
2019-04-10,이거 뭐 문의할게있어서 이메일 보내려해도 수신자가 없다고 뜨는데 없는 이메일인지 뭔지 .. 페이스북 메세지도 안보시고 답답하네요 도대체 고객센터가 어딘가요?,별표 5개 만점에 3개를 받았습니다.,3
2019-04-27,며칠전부터 실행할때마다 삭제하고 재설치해야하는 문제가 있는데 왜 그런걸까요? 업데이트때마다 그런것 같은데 업데이트 해도 계속 같은 문제가 계속됩니다.,별표 5개 만점에 5개를 받았습니다.,5
2019-05-20,게임이 너무 재미있어서 밤세도록 해도 질리지 않을 것 같아요 그런데 게임 내에 대한 정보를 쉽게 찾을 수 없어서 불편할 때가 있습니다 이점을 고려해서 무기도감이나 캐릭터 스킬 조합표 등을 만들어 주셨으면 좋을 것 같습니다,별표 5개 만점에 5개를 받았습니다.,5
2019-04-05,재밌어요 근데 작전 대박패키지 포함 결제가 지금 안되는데 왜이런거? 그리고.. 한가지 아쉬운점이 있다면 전투력이나 계정레벨에 계속 걸려 진행이 힘듬,별표 5개 만점에 4개를 받았습니다.,4
2019-04-06,업데이트 전에는 문제없이 실행 잘됐는데 업데이트 하고나서부터 앱이 켜자마자 중지되네요. 기종 갤럭시 그랜드맥스 램 4G 안드로이드 버전 4.4.4 통신사 SKT,별표 5개 만점에 5개를 받았습니다.,5
2019-04-06,얼마전 업데 이후로 실행과 동시에 강종당하는 중이네요. 시간도 날리고 출석도 날리고 월정액 다이야도 날리고.. 시도할 건 다해봤지만 안돌아갑니다.,별표 5개 만점에 2개를 받았습니다.,2
2019-04-07,게임 저번엔된는데 지굼은 팅겨요?서버에문제가있눈건가요 아닌 내폰이 잘못된건가요? 폰이잘못이면 저 폰이지금 G프로 인데....,별표 5개 만점에 5개를 받았습니다.,5
2019-04-14,재밌게 잘하고 있어요. 갓챠 게임이라 과금하고싶지만.. 그러지 않아도 재미는 보장되어있네요 ㅎㅎ,별표 5개 만점에 5개를 받았습니다.,5
2019-04-18,프리코네가 흥하고 이게 망하는 이유 : 프리코네는 여러캐릭을 키울 수가 잇음. 이건 캐릭 3개 키우기도 힘듦. 10~12 돌파재료좀 많이 뿌려라 게임 질린다,별표 5개 만점에 1개를 받았습니다.,1
2019-05-12,휴대폰이 s10인데 설치하고 이삼일 지나면 실행이 안돼서 삭재하고 다시 설치해야 하네요. 어떻게 고칠수 있을까요?,별표 5개 만점에 5개를 받았습니다.,5
2019-05-14,앱이 켜질때 있고 안켜질때 있고 지맘대로네요ㅋㅋㅜ 지웠다깔아도 안켜져유ㅋㅋㅋㅋ무얼 최적화한거죠...??게임이 켜져야 뭘 문의를 하죠ㅋㅋ,별표 5개 만점에 1개를 받았습니다.,1
2019-04-06,초창기에 한 기억이 나서 오랜만에 하려고 설치했는데 하얀창만 잠깐 뜨고 바로 꺼져버리네요. 얼른 고쳐줬으면 좋겠습니다. ㅠㅠ,별표 5개 만점에 2개를 받았습니다.,2
2019-04-29,꺼놔도 진행이되서 하루에 한두번씩 들어가서 이벤트만하고 나오고 하는식으로 즐기기 좋네요. 그런데 케릭터육성은 너무 하드한거같아요,별표 5개 만점에 4개를 받았습니다.,4
2019-04-20,광고에서 봤던거랑 많이 달라요...아이탬도 많이 안주고...그리고 문짜 하는거 알죠? 그거 때문에 상쳐 도 좀 밨고.... 그래서 저는 별 3개... 그래도 만든 사람 성이보고 안 지우는 거에요...,별표 5개 만점에 3개를 받았습니다.,3
2019-05-01,음 뭐지이거 55만투력으로 무역전선 10만 모험을하는데 데미지가 외이따구로밖에 안나옴 몹들이 죽어줄 생각을안하네 나만그런가 무슨파치가 된건지원...,별표 5개 만점에 2개를 받았습니다.,2
2019-04-14,폰 초기화하고 재설치 했더니 실행이 안됨 //재설치 후 업데이트가 너무 오래걸렸지만 업뎃완료후 실행됨,별표 5개 만점에 4개를 받았습니다.,4
2019-04-07,게임에 들어가지지 않아요ㅠㅠ 들어가질때까지 계속 삭제만 해야하나요ㅜㅠ 캐쉬지우는것도 한두번이지 조치 좀 취해주세요ㅠㅠㅠㅠ,별표 5개 만점에 2개를 받았습니다.,2
2019-04-09,정말이겜은 과금없이도 충분히 시간 들이면 재밌는겜인데 왜 광고를 그런형식으로하나요... 볼때마다 안타깝습니다,별표 5개 만점에 5개를 받았습니다.,5
2019-04-09,쓰레기가 따로 없네요 어떤 네트워크환경이든 데이터 로딩만 하느라 할 수 있는 게 없는 한국에서 추방해야 할 게임,별표 5개 만점에 1개를 받았습니다.,1
2019-04-03,업뎃하니까 실행이 중지 됬다면서 팅기는데 다른분 글에 대답하신거 보니 로그인 문제라 하시던데 업뎃 받기 전엔 잘만 실행 및 로그인이 되었습니다. 로그인 문제가 아니라 앱 실행 자체가 안되요 업뎃한 후에.,별표 5개 만점에 1개를 받았습니다.,1
2019-04-30,무적캐 샬롯 잡을 방법이 아예 없다. 캐릭 하나로 순식간에 똥쓰레기 게임 되서 접습니다. 매달 월정액 부으면서 했는데 그럴 필요가 없어졌네요.,별표 5개 만점에 1개를 받았습니다.,1
2019-04-06,업뎃 후 계속 튕기기만 하고 접속이 안되잖아요... 이때까지 결재한거 환불 해주시던지.. 빨리 좀 고쳐주던지요.. 매크로성 답변만 계속 하지 말구요,별표 5개 만점에 1개를 받았습니다.,1
2019-04-10,게임 실행이 안되어서 재설치했는데 게스트로 이용중이였는데 아이디 살릴수있나요? 32섭 댄댕 입니다,별표 5개 만점에 5개를 받았습니다.,5
2019-04-06,혹시 실행이 잘 안되시는 분 중에 os 업뎃 안하시는 분들은 몇명이나 있을까요?,별표 5개 만점에 4개를 받았습니다.,4
2019-04-22,"너무 많은 시간이 필요, 시간을 대폭적으로 줄이는데 특효는 과금, 방치. 방치형 RPG지만 그냥 방치형 게임에 가까움 일러와 성우진이 아깝다",별표 5개 만점에 1개를 받았습니다.,1
2019-05-08,재미는 있는데 제다 현질을 했는데 돈만 나가고 다이아가 안들어 왔어요 빨리 뽑기 해야하는데..,별표 5개 만점에 5개를 받았습니다.,5
2019-04-08,어제 다이아 충전했는데 월정액이 적용이 안 됐어요... 카페에 글 남기고 싶었지만 오늘 부랴부랴 가입했더니 글을 남길 수 없었어요 확인 부탁드려요,별표 5개 만점에 4개를 받았습니다.,4
2019-04-27,와이파이가 안 되다고 자꾸 뜹니다ㅠ 와이파이는 잘 터지는데 데이터로 켜야 잘 되고요.......,별표 5개 만점에 2개를 받았습니다.,2
2019-04-05,너무 재밌어용 !! 근데 캐릭터가 부족하단 느낌이네용 ! 63개 되는 것 같은데 캐릭터 많으면 모으는 재미가 쏠쏠 할것같아요 ! 이점만 고치면 완벽한 혜자겜,별표 5개 만점에 5개를 받았습니다.,5
2019-04-26,게임은 너무너무 좋은데 심화장비 살수있는 상점이 따로 있었음 좋겠어용~~,별표 5개 만점에 5개를 받았습니다.,5
2019-04-02,게임 안 열려요 ㅠㅜㅠㅠㅠ 뭐야 이거 ㅠㅜㅠㅜ 업데이트 다 한 거 아니에요????ㅠㅜㅠㅠ 지우고 깔아도 데이터 안 날아가요????,별표 5개 만점에 5개를 받았습니다.,5
2019-04-05,오늘 부터 데일리 판타지가 계속 팅겨서 고쳐주세요 출석체크 할려고 들어가는데 계속 팅겨요ㅠㅠ,별표 5개 만점에 3개를 받았습니다.,3
2019-04-07,안보고 방치해도 된다고 해서 했는데 내가 방치를 못하게 됨.. 중독성 있습니다..,별표 5개 만점에 4개를 받았습니다.,4
2019-04-04,앱 실행자체가 않되네요. 저장공간은 1기가 넘게 남아있는데 실행이 않되요.저윌리엄 얻을려고 다이아 모아놨는데ㅠㅠ 빨리 해결좀 해주세요,별표 5개 만점에 2개를 받았습니다.,2
2019-04-11,샬롯 패치좀요 전투력 10만 차이나는데 풀피로 지는건 뭔가요?,별표 5개 만점에 3개를 받았습니다.,3
2019-05-22,"재밌어요 가볍게 하기좋고, 따로 하는 게임 있을때 간간히 접속해서 하기좋아요",별표 5개 만점에 5개를 받았습니다.,5
2019-04-05,한지 얼마 안돼서 아직 뭐가뭔지 모르겠다,별표 5개 만점에 3개를 받았습니다.,3
2019-04-15,번역이라던가 스토리가좀 아쉽지만 컨텐츠도 다양하고 게임성도 좋은거같네요,별표 5개 만점에 5개를 받았습니다.,5
2019-04-06,뭔가 하고 켰다가 종료를 못하고 있어요.,별표 5개 만점에 5개를 받았습니다.,5
2019-04-03,왜 자꾸 앱 실행이 안되는거죠? 갤럭시 노트 2입니다만 다른기종은 되는데 왜 안되는거죠?,별표 5개 만점에 1개를 받았습니다.,1
2019-05-02,처음에는 약간 재미없을꺼라 생각했는데 더빙도 놀랍고 엄청 재밌네요,별표 5개 만점에 5개를 받았습니다.,5
2019-04-08,아니 업데이트 하고 데일리 판타지가 실행이 안된지 1주일이 지나는데 접속안되는 다른 사람들한테도 매크로성 답변만 하지말고 빨리 고쳐주세요,별표 5개 만점에 1개를 받았습니다.,1
2019-05-21,일본 게임인건 아는데 그래도 번역이 너무 개판이라 좀 화남.. ㅎ,별표 5개 만점에 5개를 받았습니다.,5
2019-02-27,"현재 90일째 플레이 중이고 82랩입니다. 이런저런 컨텐츠가 있지만 대다수의 컨텐츠는 횟수 제한이 있거나 혹은 전투력 제한이 있습니다. 물론 이 점에 대해서는 별로 할 말이 없습니다, 방치형 게임인깐요 문제는 계속해서 빠져나가는 유저에다가 신규 서버나 일부 서버를 제외하면 신규 유저 확보가 힘들다는 점입니다. 물론 밸런스나 레벨대를 맞추려면 신규 유저가 유입되는건 좋지 않게 보일 수도 있습니다. 현재 제가 있는 서버는 신규유저 혹은 약한 플레이어가 보이면 도움되는 조언을 해주거나 대창궁을 버스태워 주는 등 다양한 봉사활동(이라 말하...
전체 리뷰",별표 5개 만점에 5개를 받았습니다.,5
2019-04-03,업데이트후 접속이 되지 않습니다,별표 5개 만점에 4개를 받았습니다.,4
2019-04-13,재미잇네요. 그런데 캐릭터 모으기가 힘드네요,별표 5개 만점에 5개를 받았습니다.,5
2019-05-06,계속 실행안되는문제는 어떻게해결하나요,별표 5개 만점에 3개를 받았습니다.,3
2019-04-06,100만원 넘게 현질해도 80렙부터는 제때 레벨의 던전 컨텐츠를 돌기도 힘듭니다. 영웅가챠보다 더 문제는 레벨에 맞는 던전 돌려면 돌파를 해야하는데 그 돌파를 과금이 아니면 몇달되어도 못모으는 상황. 과금유도만하는 컨텐츠가 있을뿐 게임내 재화를 노가다 등 자생으로 얻는 방법이 사실상 전무하다 싶으니 큰 실망입니다.,별표 5개 만점에 1개를 받았습니다.,1
2019-04-02,음... 저 왜 게임이 안되죠? 다운을 했는데 들어가니 처음 로딩? 화면에 최신 데이터? 그거 다운하겠냐고 해서 예 누르고 기다리는데 다운이 0퍼센트에서 변화가 없네요. 혹시 업데이트하는 날이나 시간대인가 해서 하루 기다려봤는데도 안되네용ㅠ,별표 5개 만점에 1개를 받았습니다.,1
2019-05-16,타인사건을 도와도 우정포인트가 차질않습니다 왜그런가요ㅡㅡ,별표 5개 만점에 1개를 받았습니다.,1
2019-04-03,전투력을 올려야 다음맵을 진행하는데 팀레벨30제한 걸려있어서 돌파를 못하니 전투력을 못올리고 그냥 멈춰있음 노답...,별표 5개 만점에 1개를 받았습니다.,1
2019-04-04,게임 실행이 되지 않아 빈번히 게임을 삭제하고 설치해야되네요.. 왜그런건가요,별표 5개 만점에 4개를 받았습니다.,4
2019-05-19,초반지나면 현질없이 하기 힘들어지는 게임입니다.,별표 5개 만점에 1개를 받았습니다.,1
2019-03-17,"쉽게 플래이할 수 있어서 좋습니다. 제가 못찾는 건지 모르겠지만, 자동 사냥으로 접속보상을 받을 때 ""알 수 없는 오류가 있습니다.""라는 문구가 뜨는데 해결 좀 부탁드립니다. 게임 내에서 문의하려고 해도 문의하는 곳을 못찾겠네요.",별표 5개 만점에 3개를 받았습니다.,3
2019-03-11,최근 달리는 별 4~5개짜리에 속지말고 1~2개짜리 평가 보세요. 그냥 버그 좀 많은 중국산?일본산? 게임이고 번역도 제대로 안되어있어서 이해 안되는 부분들이 중간중간에 있습니다. 그리고 최근 업뎃 이후 게임 실행이 제대로 안됩니다. 과금한게 있어서 못접던건데 참...ㅋㅋㅋ,별표 5개 만점에 1개를 받았습니다.,1
2018-12-18,귀여운 캐릭터가 잘 구현되어 있어서 좋습니다. 스킬 이펙트도 좋은편이라고 생각하고 여러 모드를 동시에 즐길 수 있다는 점도 큰 메리트라고 생각합니다. 아쉬운 점은 가챠에 대한 설명들이 조금 더 상세하게 쓰여있으면 좋을 것 같습니다. 가챠별로 어떤 특별함이 있는지 구분이 힘듭니다.,별표 5개 만점에 5개를 받았습니다.,5
2019-04-08,실행하면 그냥 꺼짐 하라는데로 했는데 바뀐게 없네요 저장공간확인 게임os업데이트 재설치 . . . 여전히 실행하자마자 사라짐,별표 5개 만점에 1개를 받았습니다.,1
2019-04-08,룬의성전에서 전설룬을 만들었고 마법먼지도 2천개 사라졌는데 룬이 안보이네요?버그인건가요?,별표 5개 만점에 5개를 받았습니다.,5
2019-03-10,과금유저지만 아쉬움만 안고 가네요. 가챠가 그런건 알지만 새벽의빛 가챠에서 미카엘 얻으려고 과금까지 했는데 4성레어가 뜬다는 10회연속뽑기 5번째에서 이미 가지고있는 캐릭터가 떠서 씁쓸하네요. 미카엘은 아니었더라도 새로운 4성캐릭터였으면 좋았을텐데..65000원 투자해서 다시 시도할수는 있지만 또 이렇게 되지않으리라는 보장이 없네요. 저는 게임접습니다. 번성하세요.,별표 5개 만점에 5개를 받았습니다.,5
2019-03-04,"생각보다 재밌고 요즘 모바일게임들이 너무 깊게해야하지않으면 현금의 의존도가 많은데, 아직까지는 그렇게 심한건 없는거같아서 보기드문 게임이네요 단지 지금 25렙을 찍는데까지 영웅을 뽑기가 어렵네요 그리고 중간중간 내가 뭘해야할지 모르겠고 컨텐츠가 많은건 좋으나 갑자기 많은걸 한번에 할려니까 어지럽고 내용 이해가 잘안됩니다. 근데 이게임의 최고장점은 한게임에서 멀티적으로 여러가지를 할수있다것이 장점이라고 봅니다. 요즘 게임 아에 대놓고 전투는 자동인데, 보는맛도없고 다 똑같아서 거기가 거기고 모바일로 보여주는 연출은 한정되고 그래서 의...
전체 리뷰",별표 5개 만점에 5개를 받았습니다.,5
2019-04-11,내가 정말 많은게임도 해보고 이게임에 매달 30만원은 기본으로 과금하는데 느낀점은 다른게임과 달리 이 게임은 과금을 해도 남는게 하나도 없다. 과금 30만원해도 전투력 1도 안올라가는걸 경험한순간 지금까지 내가 이걸왜하고 앉았나는 생각밖에 안듬..그냥 게임은 잘 만들고 재밌으니까 과금하지 마시고들 즐기다가 지우세요 그게 정답임,별표 5개 만점에 1개를 받았습니다.,1
2019-04-21,재밋게 잘 플레이하고 있습니다.,별표 5개 만점에 5개를 받았습니다.,5
2019-03-04,별기대 안하고 다운 받았는데 타게임들처럼 무분별한 과금유도방식이 아닌 어느정도 합리적인 과금방식임. 별다른 불평없이 적당한 수준에서 과금하면서 즐길수 있을정도. 이런 과금방식에 재미까지 있음. 게다가 내가 꾸역꾸역 안해도 되는 편리성까지 갖춤. 오랜만에 길게 보고 할수있는 게임이 나온듯.,별표 5개 만점에 5개를 받았습니다.,5
2018-12-23,"그래픽이 상당히 귀엽고 깔끔해요.게임 자체는 시간때우기용으로 적합한 느낌?현재 가장 아쉬운건 게임성에는 아무런 문제가 없는데 왜 선정성이 심한 광고를 지속적으로 내보내신건지..정작 게임은 건전 그 자체인것같은데 말이죠.여캐,남캐 비율도 동등하고 논란거리많은 터치시스템,미연시시스템 같은건 존재하지도 않는 순수 rpg게임인데요.아무튼 나쁘진 않지만 주력게임으로 즐기기에는 다소 부족한 느낌!",별표 5개 만점에 5개를 받았습니다.,5
2019-03-03,"아니...파견권 이용시간이 48시간이면 2일 이라는건데... 한번모험하면 6개주잖아요... 미션3개 쓴다치면, 3개가 남는건데... 그다음날 그 3개를 사용하면 6개가 있어야 하는 거잖아요?? 근데 왜 없냐고요.... 이게 딱봐도 전에는 안 없어졌는데 업데한이후로 없어졌거든요... 저 레벨79란 말이에요... 그 동안은 48시간이고 뭐고 지나도 안없어졌던 파견권이 업데이후로 없어졌다니까요...아예...싹 사라졌다니까요.... 제가 열받겠죠....",별표 5개 만점에 1개를 받았습니다.,1
2019-04-16,가끔씩 아예 실행이 안 되요... 왜 이럼 ㅠ,별표 5개 만점에 3개를 받았습니다.,3
2019-02-25,"방치형+자동 전투라 재미 없다고 생각하기 쉽지만 아기자기한 캐릭터 모션 등 장점이 많고 생각 외로 중독성이 강한 편. 물론 반강제로 방치해야 하는 타이밍(특히 X9 레벨마다)이나, 진급 증표가 초반에는 상당히 수급이 힘든 반면 골드 사용처는 상당히 제한되어 있어 골드가 남아돈다. +번역기체로 일컫는 비문도 굉장히 많아서 대사 스크립트는 이해하기 힘든 경우도 있음. 그래도 추천할 만한 게임입니다",별표 5개 만점에 4개를 받았습니다.,4
2019-02-22,"방치형 성장이라 나름 장기간 접속을 유지할 수 있게끔 해주는 게임. 하지만 대화를 스킵하는 사람들이 많다지만 번역이나 타이핑은 제대로 해줬으면 함. 구글 번역 돌린 것 같은 문체에 오탈자는 넘쳐나고 이건 스토리는 아예 신경 끈다는 건데 진짜 이 부분에 대해선 실망이 큼. 후반부 갈 수록 심해져서 과금 의욕이 확 꺽여버린 사례. 최근 인터페이스 측면에서도 서서히 고쳐나가고 있는 것을 목격. 했으나 스토리는 여전히 오탈자가 많고 문맥도 약간 어색한 경우가 많음. 게임적인 측면은 높게 삼. 과금 요소는 소과금으로도 적당히 즐길만함. 이벤...
전체 리뷰",별표 5개 만점에 3개를 받았습니다.,3
2019-02-26,"게임은 재밌고 좋은데 방치형이라 뽑기아니면 돈벌 수단이 없어서그런건가요? 새로 나올때마다 레어 한정 영웅으로 해서 뽑기아니면 얻을수단이 없는게 좀 그러네요 모든영웅을 작전지역 세계관을 넓혀서 얻을수있게하는거까진 못해도오~~랜 시간을들이면 얻을수있게라도 바꿔주시면 안될까싶습니다 서버수는 많은데 한서버에 사람이 별로 많지않은것도 문제인거같아요 서버 수만 많은거? 하나 둘씩 떠나가시는분들도 보면 컨텐츠는 한정되있고 (물론 계속나오겠지만) 과금을 하지않으면 가질수없는 영웅들 이 두가지 이유가 큰거같아요. 앞으로도 응원 계속할거고요 더 나은...
전체 리뷰",별표 5개 만점에 4개를 받았습니다.,4
2018-12-25,"렙 62구요. 캐릭터가 별이 높아지면 변화한다는 그 광고에 낚여서 시작했습니다. 기분 나빴지만 바로 전에 시간을 많이 잡아먹는 게임에 지쳤던지라...방치형 게임인 이걸로 넘어왔습니다. 일단 랭커들보면 다 덱이 똑같이 생겼습니다. 캐릭별 전략 이딴거 없다는 소리죠. ㅡ.ㅡ;; 그리고 이벤트로 영웅 주면 뭐합니까. 걔랑 같이 쓸수있는 영웅이 한정뽑기에서만 얻을수잇어서 운나쁘면 십만원이상 부어야합니다. 그런데 또 나중에 상점으로 확정판매 시키는 걸 보니 돈 지르는거 의미없구나 싶어요. 게임 스토리는 진짜 매우 노잼이고 이번 이벤트도 노잼...
전체 리뷰",별표 5개 만점에 3개를 받았습니다.,3
2018-12-24,담당자님! 제가 오늘 실수로 다이아로 물건을 잘못 구매했는데 이건 환불이 안되나요?? 만능열쇠를 사려다가 실수로 미식회 열쇠를 구매했는데... 제가 어제 시작해서 미식회 이벤트는 경험하지도 못했고 오늘 이후로는 그 아이템이 사라지게 되는데 너무 아쉬워서요... 열심히 모은 다이아 400개가 그냥 사라지게 되는 건지... 물건 사용 안해도 환불 안되나요?? 빠른 답변 부탁드려요ㅠㅠ,별표 5개 만점에 5개를 받았습니다.,5
2018-12-07,"제가 홍보 보고 사전예약부터 한 다음에 기다렸다가 설치하고 지금까지 계속 플레이해봤는데요ㅋㅋ도무지 이해 안가는 점이 몇개 있네요. 1. 대체 왜 홍보를 판타지 아이돌 데뷔따위로 한 건가요??? 홍보는 여캐만 잔뜩이더만 게임켜보니 남캐도 많고 애초에 아이돌의 ㅇ자도 못찾겠던데요ㅋㅋㅋ어이가 없어서 그냥 시선 끌려고 작성한 홍보문구 아니에요? 2. 전반적인 게임 스크립트 대체 누가 작성합니까? 번역은 그렇다고 치는데 기본적인 시스템 문구도 오타. 이벤트 스토리는 애들이 무슨 초등학교도 못나온 것처럼 말하고 있고, 심지어 맞춤법을 제대로 ...
전체 리뷰",별표 5개 만점에 1개를 받았습니다.,1
2018-12-09,괜찮은데 현질을 안하면 따라가기 힘들고 번역이 이상해서 알아먹기가 힘들어요. 게다가 작전을 하려고 하면 레벨제한이나 투력(?)제한이 걸려가지고 앞으로 나아갈 수가 없어요. 나머지는 괜찮아요. (그레이민 사랑해!!),별표 5개 만점에 4개를 받았습니다.,4
2018-12-24,"오류신고 :: 경기장 챔피언 리그 들어갈때, 캐릭설정 않되요. 렙 50다되가는데, 처음에 접속할때 캐릭 파티로 들어가지네요. 챔피언리그 파티가 디폴트로 되어있어 맞춤할수 있게 해주세요 그리고. 모험의 작전 실행할때, 끊기는게 많네요. 초반 렙30까지는 아주 재밌게 계속 되는데. 이후에 요구치들 공격력이나 렙제한등등이 몇분도 않되어 막혀요. 겜할라다 싱겁게 할게 없어져요. 너무 끊겨요. 전체적으로는 상당히 재밌고 귀엽고 그러한데 위 오류정정 필요하고. 작전에는 궂이 공격력이나 렙제한 작은 길목하나하나 마다 두는건 좀",별표 5개 만점에 3개를 받았습니다.,3
2019-01-10,"2주정도 해봤고 지금도 하는 중. 과금 효율이 높은 편은 아니나, 0.5~1.5만원 정도의 과금은 게임을 매끄럽게 만들기에 소과금 정도는 해 보시길 추천.(헤비 지갑전사 분들에겐 해당x.) ° 기본적으로 '게임을 켜 놔야' 성장하는 다른 방치형과는 다르게, 아예 종료해도 알아서 경험치와 골드 등이 수급되는 부분이 편리함. ° 경기장과 모험, 대창궁 등 직접 눌러주면서 돌아야 하는 다중 던전형 컨텐츠들이 있는데, 멀티태스킹이 가능해서 답답하지 않은 게 좋았음. ° 캐릭터간 어울리는 스킬 조합이 있고, 장비에 박아넣는 룬도 조합식 따라...
전체 리뷰",별표 5개 만점에 5개를 받았습니다.,5
2019-01-03,"전투력을 왜 만든지 이해불가. (전투력 1만 노 2만5천 이상 차이를 조합으로 누를 수 있음. 운이 없어서 고급 유닛이 나오지 않고 거의 기본 케릭만 뽑기로 나와서 진급 열심히 시켜도 답이 안나옴. 즉, 전투력이 아무 상관이 없이 케릭터 성능차이 + 구데기 스킬연속 사용으로 2성 차이에게도 짐 443성 422성에게 짐) 커뮤니티 + 녹화 바는 왜 항상 활성화되어 있는지 이해불가 (하고 싶은 사람이 있으면 환경설정에서 설정해야되는데 환경설정이 설정 사항을 쓸것이 없음) 소과금러로써 내 운이 나쁜걸 게임사 탓을 할 수 없기에 패스.. ...
전체 리뷰",별표 5개 만점에 1개를 받았습니다.,1
2019-01-15,내가 이렇게 재미있게 하고 여운 없이 접은 모바일 게임은 정말 오랜만이다. 이 게임은 컨텐츠가 나에게 색다롭게 접근되서 재밌었다. 하지만 모든 RPG가 그렇듯 그게 끝이다. 이후에는 그저 반복되는 행동뿐. 그래도 재밌었다.,별표 5개 만점에 4개를 받았습니다.,4
2018-12-15,어느정도키우면 정체구간이 있어 대기타야됨.. 아이돌 머시기 광고는 빼는게 좋을듯. 게임자체는 심플하고 듀토가 간단해서 좋았다. 다만 자동사냥이라 싫어하시는분들은 별로 안좋아할듯. 수집형 게임인거 같은데 그에 불구하고 캐릭터가 적음. 과금요소 적당히 있음. 과금을 안하면 중간에 막힐수도..,별표 5개 만점에 4개를 받았습니다.,4
