date,review_title,review_text,rating
2019-04-03T05:39:47-07:00,접속좀,진짜 신썹에서 다야먹이면서 랭킹올려놔도 패치때매 다까먹네 아인도 못받아 욕옥시간다날려 뭐 어휴 보상도없어 난리났네 뭐 언제까지 아이폰 이따위로 할건지,1
2019-04-03T05:27:41-07:00,서버 업데이트??,서버 업데이트 중인데 하루종일 안되는건 아이폰이라서 그런건가요....?15년 만에 추억을 살려 어제 시작했는데...하루만에...접속이 안되니 당황스럽네요 ㅠ언제 끝나는지도 알수 없나요??,1
2019-04-03T05:24:49-07:00,해도해도 넘하네,린지엠 시작하고 업데이트 할때마다 아이폰은 바로 되질 않는데 그것 때매 리뷰도 첨 써보네요 왜그런거임?? 안드로이드 쓰면 렉이 심하고 하... 완전 짜증남...,1
2019-04-03T05:14:02-07:00,머같아서 못하겠네 레알,아니 오늘 하루종일 점검함? 다시깔라고?? 그냥 삭제하고 안한다 적당히 해야지,5
2019-04-03T05:07:39-07:00,풀레이가 안되요.,"안드로이드 폰에서 구입한 아이템을 아이폰에서 사용할 수 있어요.
게임도 안되고요.",1
2019-04-03T04:57:02-07:00,야이 ㅅ발년들아,아이폰은 왜 업데이트 하면 게임이 안돼냐고 진짜 개좆같네,1
2019-04-03T04:53:35-07:00,아이폰은 겜을하라는건가 말라는건가...,과금유도만하고 유저들 불평불만을 듣을려고하지도않네...아이폰쓰는 사람들 오늘하루종일게임도못하고 마냥 기다리게하네 이게뭔짓인건지.....이럴거면 아이폰은 아예게임을막던가 뭔짓이지 저번에도 그러더니 이번에도 그러네 유저들가지고 장난이너무심하단생각안드나 이럴거면 안드로이드만 하라고 애초에 못을박던가 참거지같네 유저들농락그만들하쇼,1
2019-04-03T04:42:15-07:00,답변 부탁,"인간적으로 IOS 안되면 AOS도 안되게 해야되는거 아니냐?

그 30일짜리 700%경험치 주는 붉은기사 어쩌고 사서 하고있는데 
Ios는 접속 못해서 시간 날아가는거 아니냐? 

나중에 보상이 되냐? 현금으로 구매하게 해놓고 이러면 사기 아니냐 이거? 부당하네 
보상하게되면 AOS사용자도 보상 받는거 아님?

둘다 막아 aos ios

왜 리뷰에 안떠??",1
2019-04-03T03:50:51-07:00,보상해줘야해,ios 이용자들에게 종료예정도 없는 블랙홀같은 점검시간에 대한 보상을 해줘야한다생각한다 aos는 잘만돌아가던데 왜 우리 ios만 이딴식으로 운영하냐 ㅡㅡ,1
2019-04-03T03:49:10-07:00,인간이냐?? 무책임하네 ㅡㅡ,아이폰접속은 뭐 어느정도 공지를해놔야 기다리던가 접던가 할꺼아니야 생각 줜내 없네 ㅡㅡ,1
2019-04-03T03:40:57-07:00,아이폰 접속 저만안되나요???,하루종일안되고잇는데 ㅠ,1
2019-04-03T03:15:50-07:00,아이폰,현질 유도나하고 거래소도 안돼 게임도 못해 뭐라 말도 없어 갑질 쩌네 ㅡㅡ,1
2019-04-03T03:06:55-07:00,살다살다 이런 근본없는 게임은 처음본다,안드로이드와 차별 거래소 안됨 개인거래 약속 해놓고 지키지도 않음 분명 오픈할때 개인거래 만든다 하고 안만듬 캐쉬템 팔아먹을 생각만함 점검 후 안드로이드는 오픈 하고 ios는 계속 점검 이정도면 망해야 하는 기업임,1
2019-04-03T03:06:40-07:00,포기다...,매번 업뎃마다 하루 그냥 날리는거 같네...,1
2019-04-03T02:59:07-07:00,업데이트 할때마다 아이폰,"진짜 짜증나네 안드로이드는 바로바로 업데이트 되고 아이폰은 게임하지 말란 거냐 ㅅㅂ 족같네 
몇번째냐 도대체 이래놓고 보상도 안해주고
아이폰 유저만 개 호구 ㅂㅅ이네 ㅅㅂ",5
2019-04-03T02:58:50-07:00,점검뭐하십니까?,"갤럭시는 오후에 끝났더만 아이폰은 왜 아직 점검중?
아니 끝낼거면 같이끝내던가 차별하는 거?
하루종일 점검 뭐임 진짜",1
2019-04-03T02:56:55-07:00,ㅡㅡ,어제까지 할래???,1
2019-04-03T02:44:31-07:00,아이폰접속,매주 업데이트 때마다 접속이 안되는데 수정안하나요??,1
2019-04-03T02:40:16-07:00,개같은iOS,진짜그지같다,1
2019-04-03T02:36:46-07:00,접속...,"언제되는건가요
왜 항상 애플유져만 피해보고 보상은 똑같죠?
그만하고싶네요..
이렇게 가다간 일이 터져도 터지겟음",1
2019-04-03T02:30:06-07:00,아이폰,"업데이트마다 진짜 너무하네 아이폰유저손해보는거는 보상도 안해주고 매번 이런식으로 넘어갈거면 아예 아이폰은 안되게하던지 머하는거야 이게 하루다가네 아인못받는거 보상해라 용옥도 하루날리고 시련도못돌고 진짜못해먹겠네
공지를하던지 말이라도 해줘야 언제까지 기다리던지 하지 진짜 넘하시네",1
2019-04-03T02:28:29-07:00,게임만드는 회사가  맞나..?의문이 가네,"???????????????????¿¿¿¿
¿¿¿¿¡¡¿¿",1
2019-04-03T02:10:36-07:00,아이폰은어찌라구?,왜 하루종일. 안되냐?,1
2019-04-03T01:40:28-07:00,언제 열림 서버,대체 왜 안드랑 같이 열리는 적이없는지 설명좀 미리미리 검수 올리던가,1
2019-04-03T01:28:51-07:00,아이폰은 안돼,ㅅㅂ 아이폰은 언제게임되눈겨,5
2019-04-03T01:24:09-07:00,저기요 아이폰,아이폰 거래소좀 열어주세요 답답해요 ㅡㅡ 기본적으로 처음에 리니지m 나올때 만든다면서 어이가엄노ㅡㅡ 장난하는거도 아니고,5
2019-04-03T01:01:36-07:00,왜 안드로이드를 못따라가요,아이폰유저 무시하나요? 왜 항상 아이폰만 업데이트문제가 생기는거죠?,1
2019-04-03T00:36:00-07:00,아이폰x 멜론안됨,안되여 멜론꺼져요 왜글따요?,1
2019-04-03T00:27:58-07:00,게임이 안되요,"업데이트 이후로 
아이폰 게임이 안되요 어떻게 조치좀 바랍니다 
아이폰 7플러스 유저 입니다
 업데이트 할때마다 아이폰 유저는 개호구 인가요!!!
제발 아이폰은 왜 안되내구요 !!!!!!",1
2019-04-03T00:20:35-07:00,아 진짜 업데이트만 하면 왜 이러는건데요,업데이트만 하면 왜 맨날 서비스 점검중이라고 접속이 안되는건데요  ios는 계속해서 이런 문제점이 있으면 해결 방안을 가지고 업데이트를 하던가요,1
2019-04-03T00:19:10-07:00,서버점검 업데이트,접속하면 서버점검 중이라고 뜨고 앱스토어에 업데이트 안떠요 왜이래요 이거 ㅜㅜㅜㅜ,5
2019-04-03T00:14:14-07:00,장난치냐??,업데이트마다 게임삭제하고 재설치하고....,1
2019-04-02T23:48:55-07:00,ㅗ,장난하는것도아니고 안드로이드는 몇시간전에 업데이트끝났는데 아이폰만 맨날 이따구로할거면 지원을하지말던가 돈은 돈대로처먹고 돈처먹을거면 업데이트 따로따로하던가 맨날 이따위네,1
2019-04-02T23:36:12-07:00,아이폰은왜 안돼는거냐,"아이폰은 언제 돼는거냐고 정말 
보상도 없으면서 늦게돼고  팅기고 
정망 돈투자한게 아깝다",1
2019-04-02T23:32:24-07:00,아이폰은 구형이든 신형이든 업데이트 만하면 안됨,업데이트 후 아이폰 구형이라 안된다고 신형 아이폰 구매 .....근데 신형도 2주마다 업데이트만 하면 안되서 아이폰 쓰는 유저들이 날이들이니 아이폰 쓰시는분들은 감안하세요!!,1
2019-04-02T23:30:32-07:00,업데이트 안올려주냐,너때메 안그래도 느린데 더 느려지고잇다,1
2019-04-02T23:25:25-07:00,한달 경험치 물약 샀는데!!!,"엇그제 한달 700%경치물약샀는데
아이폰유저라 접속이 안되네요!!! 내 경험치 날짜 돌려달라!!!",3
2019-04-02T23:19:56-07:00,ios 와 안드로이드 차별,"아니 매주 업데이트 할때마다 왜 아이폰 유저들은 접속도 못하고 랭킹 밀리고 경험치 복구 날아가고 너무하는거 아닌가요??업데이트를 해서 오픈을 공평하게 하던가 이건 안드로이드는 접속이 가능하고 아이폰 유저들은 접속도 못하게 해놓으면 뭘 어쩌라는 거요 ~

이게 차별이 아니면 뭐란 말이오 이벤트만 못 하게 막아놓으면 다라는 생각은 도대체 어디서 나오는거요???

그렇다고 접속 못한거에대해 아이폰 유저들 보상이나 해줘는 보셨소 ?? 용옥은 만들어놓고 시간은 업데이트 후 접속못해서 시간만 나날아가고 , 지금 유저들 상대로 장난질 하는거요?? 

상위1% 만 혜택보라는 이벤트그들만의 리그를 이벤트라고 만들지를 않나 맨날 돈쓰라는 이벤트만 만들지를 않나 너무하네 증말",1
2019-04-02T23:17:27-07:00,일안하냐?,일 안하냐???? 응 개 씨 발라먹을 놈들,1
2019-04-02T23:02:14-07:00,아이폰 패치,동네 구멍가게야? 매주 아이폰만 ㅈㄹ이네 돈만처고 서비스 개똥 이네 진짜,1
2019-04-02T22:49:45-07:00,아이폰 xs 리니지 접속 불가,금일 업데이트 이후 아이폰 xs 기종 접속 불가인데 알고 있나요?? 서비스 지원 신경 써주세요.. 아이폰 유저들 불편한 부분 지원 안해주실건가요? 안드로이드보다 서비스 퀄리티 떨어지는데 ios 유저 특별 보상이라도 해주셔야죠 빨리 확인해서 서비스 정상 유지 부탁드려요..,1
2019-04-02T22:36:11-07:00,Ios만왜 업데이트가 느린건가요,내년에 업데이트 하실려고요 ?,5
2019-04-02T22:35:33-07:00,점검,어이가 없어서 말이 안될정도로 점검을 너무 오래한다 뭐 좀 지나면 하루 종일 점검하겠네?,5
2019-04-02T22:18:21-07:00,개같은놈들아,매주 수요일마다 안드로이드 보다 6시간 이상식 늦게업데이트 올리는 병신같은놈들아,1
2019-04-02T21:54:40-07:00,아이폰,아이폰유전데 언제 되는건지 성장물약해놨는데!!!!! 시간복구해주세요ㅡㅡ,1
2019-04-02T21:43:40-07:00,아이폰,옵데이트 언제까지 할껀데,5
2019-04-02T21:39:23-07:00,아이폰은 서버 업데이트 할때마다 아인 못받음,보상도 없고 ...,1
2019-04-02T21:38:30-07:00,아시바견 ios는 언제되는거야 십센치,"아이폰유저는 호구나 맨날 이러는게 
유저들 기만하는거지
진주몇개주고 퉁치려하지말구
영변이나하나씩 줘라",1
2019-04-02T21:30:41-07:00,보라고 별5개준다,아이폰 사용자인데 거래소 이용불가라고하면 리니지리마스터처럼 개인거래 할수 있게 해줘라 인간적으로 니들이 다이야 팔아먹을라고 못하게 하는거 아니냐.이정도면 많이 우리도 참고 해줬다. 개인간 교환거래 할수 있게 해줘라. 아인까지는 바라지도 않는다.포기할건 포기할테니까 일좀해라.사골국 우려먹듯이 뽑기상점 업데이트만 하지말고.리니지를 오랫동안 한 유저로서 부탁한다.,5
2019-04-02T21:30:20-07:00,아이폰은 거래소도 안되고 업데이트도 느리고,"이거에대한 죄송하다는 뭔가 보상이 있어야 하지않나요?
아이폰에 애초에 게임을 주시지마시지
현질은 할수있게하면서 거래소 열어주지 않는건 그저 리니지가 돈이나 벌려고 하는거 밖에 안보여요 
진짜 너무하네요 업데이트를 한참이나 늦게하면 뭔가 보상이라도 주셔야되는거 아닌가요? 왜 2년이 다되가는데 똑같이 항상 늦죠??그게 신기하네요",5
2019-04-02T21:19:14-07:00,엔씨야 똑바로 안하냐?? 차별하는거니?,"엔씨야 똑바로 안하냐??
IOS 안드로이드 차별하냐??
앱스토어 관계자도 마찬가지야 ㅡㅡ
왜 차별을 조장하냐?? 엔씨 앱스토어야
이따위로 하지마라 ㅡㅡ 역겹다 이거보라고
이거 잘 뜨고 보라고 별다섯개 준거여
한번 해보자는 거지??
얼어죽을 앱스토어 이슈 작작좀 하고
정기 점검 똑바로 해라 ㅡㅡ",5
2019-04-02T21:05:15-07:00,엔씨님들....,"항상 업뎃 할때마다 아이폰은 하루죙일 점검합니까..?
아이폰쓰는사람들은 서러워서 어쩌란겁니까???
맨날 뒤쳐지고 랭커들은 경험치 1퍼2퍼차이가 큰대 업뎃때마다 아이폰은 항상 점검이네요 보탐도 못하고 대책을마련해주세요",1
2019-04-02T21:02:10-07:00,별점 1점도 아깝다,"아 왜 매번 업데이트 할때마다 아이폰만 이따구에요? 뭔 계속 점검이라하고 열렙해야될 시간에 점검한답시고 불편만 쳐 주고 있고 짜증나죽겠네
일을 하는거야 마는거야 뭐하는거야",1
2019-04-02T20:38:27-07:00,아이폰 유저입니다,"서버 점검이 안드로이드보다 늦은거 이해합니다
아인하사드라도 못 받게 해주세요
아인하사드 없으면 못하는 게임인거 알고 계시잖아요",1
2019-04-02T20:37:23-07:00,아니무슨점검할때마다 ios는 안되냐고,뭐하는겨대체,1
2019-04-02T20:19:32-07:00,아이폰유져 바램,매번 업데이트 시 유독 리니지M 늦음 . .,1
2019-04-02T20:14:37-07:00,언제까지 점검이야 ㅡㅡ,아이폰쓰는사람은 거래도못하는데 이젠 겜도하지말라는거냐 점검 정말오래한다 겔럭시는 지금 되고있고만,5
2019-04-02T19:57:13-07:00,언제까지업데이트?,"언제까지하는거져?

게임하라는건지  말라는건지",1
2019-04-02T19:54:25-07:00,돈먹는 하마,맨날 돈 쳐받을 생각만 하다가 망해봐야됨 ㅂㅅ같은 새끼들,5
2019-04-02T19:50:18-07:00,별 5개줘야 다른사람들도 볼수있다죠?,"이따구로 운영할거면 앱스토어에서는 리니지m 서비스 하지마세요~ 뭐 업데이트 할때마다 안드로이드는 잘되는데 앱스토어는 안됩니까
하루종일 점검이고, 이런건 환불 원하면 해줘야 할 부분 아닌가요? 하루이틀도 아니고 그냥 접으세요",5
2019-04-02T18:58:35-07:00,타겟팅이,"40-50대인건 잘 알겠지만
현질유도가 너무 심해요.
주문서같은 소비 템들을 현금거래로 해두면 모를까
어느정도 렙이 오르면 템이 못따라가는데 템도 잘 안뜨고 게임 접을까 하면 여태 한게 아쉬워서도 못끊고, 템나오는 랜덤박스 한번 뽑는데3천원 이상이드는데에다가 최소 한번에200은 질러야 좋은게 뜰까말까한 게임이라뇨..돈에 미치셨네요 진짜
10-20대를 공략해서 고객층을 장기전으로 끌어 들일 필요도 있다고 봅니다.
이렇게 ㄴㅅ처럼하다간 망할거에요.
고객들에게 좋은 이미지를 심어주세요",1
2019-04-02T18:49:38-07:00,매번 연장점검,아이폰만 왜그러는거냐 진짜 니들 월급이 연장되바라 아오 용옥시간 보상도 안해줄꺼면서 짜증나네진짜,1
2019-04-02T18:43:05-07:00,아이폰 또 시작인가,"아이폰 또 시작인가요?? 접속이 안되네
7시에 끝나서 다들 듣템하고 있는데
난 멀하지...
매번 이렇게 불편을주니 엔씨 능력이 알만하군",4
2019-04-02T18:43:02-07:00,아이폰 업데이트,업데이트만하면 아이폰유저들만 접속지연되는건 이유가 뭘까요 뭐 마켓승인이 안났다는건 이해합니다. 그러면 차라리 안드로이드랑 같이 오픈해서 차별을 없애주는게 맞는거아닙니까? 왜이렇게 차별하나요 우리나라 기업들한테 뇌물받았나요? 진짜 더러워서 접을랍니다. 전액 환불신청합니다.,1
2019-04-02T18:30:05-07:00,돈을 사는 감성,"감성 감성 감성 그러면서 게임유저 모으고
그옛날 아이템 사려면 돈으로 사서 쓰라고
만든 부분유료화게임
영웅급 이상 스킬 배우려면 아이템 얻어서 못배우고
패키지로 구매해서 배워야하는 부분유료화게임
언제부터 리니지의 아이템이 등급별로 세분화 되었는지 알게 해주는 부분유료화게임
열심히 아이템 맞춰도 초 과금 한 유저를 이길수 없는 부분유료화게임
컬렉션 맞추라고 만든 시스템 아이템도 잘안나와서 결국 유료 결제하여 아이템 구매하여 맞춰야되는 부분유료화게임",1
2019-04-02T18:21:10-07:00,아이폰은 업데이트가 왜안됩니까?,한두번도아니고 매번. 이러는. 이유좀 알려주세요. 짜증나죽겠음,1
2019-04-02T18:17:04-07:00,안드로이드는 점검끝났던데,언제까지 점검합니까 빨리좀끝내주세요,3
2019-04-02T18:05:40-07:00,점검,언제 끝나요 아이폰,1
2019-04-02T18:00:04-07:00,한개주기도아깝다,버러지마냥 유저돈빠라먹을생ㄲ만하고 아이폰은 왜느린 업뎃인지 언급도없고 ㅅㅎ 밤길조심하자,1
2019-04-02T17:15:29-07:00,아이폰은 왜매일오류,이따구로할려면 왜개발합니까,1
2019-04-02T16:31:09-07:00,이거 카지노보다 더심한 도박게임이라던데,"어떻게 애플에서 통과시켜주는지
신기ㅋㅋㅋ",1
2019-04-02T16:08:57-07:00,업데이트 역대급,언제 점검 끝나냐...,1
2019-04-02T16:05:22-07:00,시간,약속 안지키는 넘버원,1
2019-04-02T15:56:17-07:00,아진짜 너무하네,아니 난 5시에 무료복구할려고 기다리는데 4ㅛㅣ30분부터 7시엄어서까지해서 경험치날랏는데 복구해주나요?,5
2019-04-02T15:53:33-07:00,아이폰,아이폰은. 왜. 안들어가지냐. 미치네,1
2019-04-02T15:39:24-07:00,아이폰,아이폰은. 점검시간도. 혈원들하고 보스도. 못잡고 뭐 좀. 그렇네용,1
2019-04-02T15:21:15-07:00,다운로드,"저장공간 32기가나 남는데 ..

저장공간이 부족하다고 안깔려요ㅠㅠㅠ 

지웟다 다시해도 반복~~^^ 어떻게햐결하나요?",4
2019-03-31T08:53:36-07:00,거래소왜없나요,"거래소 왜 없는건가요? 장비좀 사려구하는데
아이폰에만 없다고 구러는데 진짜인가요 언제생기나요 ㅠㅠ",3
2019-03-30T21:21:51-07:00,실행이 안되요,"접속해서 실행이 안되요
 삭제하고 다시 설치했는데도 안되네요",3
2019-03-30T01:00:03-07:00,대체 유저간거래는 언제 활성화가 되며!!!,"거래소는 언제 닫히며!!! 시장이 활성화가 되나요??? 
대답좀 시원하게좀 해주시오!!!
엔씨 오너가 답변좀 달아봐!!!
오너가 안달고 직원 나부랭이가 답장달지마란말이다!!
왜 영상및광고할때는 유저간 거래되는 것처럼 해놓고 대체 언제 되는거냐????",1
2019-03-28T06:42:23-07:00,페이스북에서 다른 계정 안넘어가는건 저만 그런거입니까?,페이스북으로 즐기고 있는데 다른아이디 들어가려고 하면 안되는건 저만 그런 겁니까? 게임 할때마다 화가나네요,1
2019-03-28T05:05:05-07:00,너무 팅겨요,시련던전 월드보스 오림던전 돌때마다 리니지앱이 그냥 꺼져요 문의사항에 문의드려도 인터넷문제라 하시고 다른 앱들은 그냥 잘 되는데 리니지만 유독 팅기네요 재설치하고 폰 설정 재설정해도 안됩니다 점점 하기 싫어지네요,1
2019-03-27T23:11:26-07:00,회사 사무실에서 와이파이 같이 썼다고 작업장?!,"와... 어이가 없네 
nc 내가 작업장인거 증거 대봐라!!
과금했더니만 계정 영구 정지라니
매크로나 잡아라 매크로나 nc 개나리색이네",5
2019-03-27T16:50:50-07:00,업데이트 문제있네요,"진짜 그지같습니다. 매번 업데이트 때마다 왜이라 불안하지...

참 실력도 그지같어요

옛날의 리니지의 향수는 없고 

정말 사 행 성 게임. 점점 유져는 빠지고

그지같은 엔씨. 리니지 밖에 없어서 리니지로 수익을 올리지만 그또한 발목잡고 다른 게임은 다 실패

회사부터 운영 까지 도박 당신들의 이벤인가 우리들을 위한 이벤 인가

그지같어서 2년동안 하다가 더이상 못하겠다..",1
2019-03-27T16:23:43-07:00,아이폰유저 리소스다운로드 안되게좀해주라,접속할때마다 리소스다운로드를하면 어쩌다는겁니까,2
2019-03-27T10:38:23-07:00,아이폰 상점 접속 안되는건 언제 고침??,뭘 고쳐줘야 퀘스트를 깨지 ㅁㅊ 것들아 와 진짜 돌았네,1
2019-03-26T07:25:00-07:00,별하나도아까움,별하나도아까움 뭔재미임? 현질유도 존나심하네,1
2019-03-25T22:34:07-07:00,아이폰도 거래소 기능 만들어주세요~,"아이폰도 거래소 이용 가능하게 업댓좀해주세요~
나온지 얼마나 됫는데 아직도 아이폰은 거래소를 이용못합니꺼??",5
2019-03-25T21:12:09-07:00,.,".ㅋ
ㅋ
ㅋ",1
2019-03-24T18:04:20-07:00,아이폰,"40분 대기타서 접속하면 뭐하냐
바로 튕기는데..!!

제대로 좀 만들어라
아니면 전액 환불해주던가..!!",1
2019-03-24T09:03:44-07:00,접할때마 3750매가를 받으라고??,"수익율 1위라며 수준은 나도 처음 보는수준인대
돈버는건 1등이거 서버는 운영은 십년전이나 똑같내 한달에 몇백쓰는대 게임켤때마다 3750매가 받아야 게임된다..
생각이 있으면 봐라 이따구로 게임운영 못하는 회사 찾기도 힘들다 유져가 추억에 젖어서 돈써는주는대 추억팔이로 몇조 벌면 모하냐 운영하는 수준은 초딩인대 양심있으면 관리 안되면 놀고 먹고는 운영못하는 초창기 버리고 해외에서 돈주고 사와 무슨 이게 운영이라고 십몇년 거지같이 한결같이 운영하기도 힘들겠다 진짜 니네는 개병신이야 택진이 포함해서 각성해라",1
2019-03-23T18:52:08-07:00,아이폰xs 쓰고있습니다,"용량이 넘처나는데 설치하고 실행하니
용량이 부족하다고 뜨네요
몇번 설치 지우기 반복하는데도 안되는데
이유가 뭘까요",5
2019-03-23T07:01:37-07:00,자꾸팅김,기종 아이폰 xsmax인데 자꾸팅김5분단위로 팅겨요 확인좀요,5
2019-03-23T04:40:54-07:00,쓰렉이 핵폐기물게임,안타까울뿐이고~,1
2019-03-23T01:28:43-07:00,안증도 안됨 고객센터 대응 쓰레기,인증도 안되고 고객센터 대응도 쓰레기,1
2019-03-22T20:23:58-07:00,케레7섭 대기열 어떻게 좀 해봐요,"케레니스 7섭인데 대기열땜시 겜을 몬하것네
엔씨분들 어떻게 좀 해봐요",5
2019-03-22T19:03:48-07:00,어이폰XR인데 튕겨요!!!!!!,빠른 해결방법좀 제시해주세요 아이폰하고 리니지하고 연동하면 많은 문제가 항상있던것 같은데...,1
2019-03-22T09:32:48-07:00,아나,좆나게 접속하기 힘드네 이따구로 기다리게 할거면 뭐더러 게임하라합니까,1
2019-03-21T23:26:11-07:00,낚이지마세요,옛날 감성 없습니다 무조건 돈돈돈 엔씨는 어떻게든 기대이상으로 돈을 요구합니다 확률성 도박게임입니다,1
2019-03-21T10:03:35-07:00,다운로드한적없는데 다른기기에서 다운로드됐대요,고도의상술인가요?...알아봐주세요,1
2019-03-21T06:27:44-07:00,오류 있는거같은데요,"특수던전 자동해놓고 볼일보고왔는데 4시간뒤에집에와서보니 물약하나도없는데 전투중이고 절전모드해제해서보니 아데나 300만원소모되어있네요
물약없는데 사망안되고 피12에서 마을 던전 왔다갔다 계속반복했네요 그리고 자동설정해둔 주문서 물약 ㅁ흑요석 싸다 소비되있네요 보상해주세요~ 아데나모으기도힘든데 이게 무슨 난리에요",5
2019-03-20T23:06:27-07:00,거래소 이용,아이폰 유저인데 거래소이용불가능?,1
2019-03-20T20:36:34-07:00,리니지 팅김 현상,"아이폰6플러스로 리니지하면 오분에 한번씩팅기는대
게임을할수가없내요",1
2019-03-20T17:00:01-07:00,구입목록,구입목록 삭제좀 부탁드린다̆̈ 햇는데 글지우는건가요 ㅡㅡ,1
2019-03-20T09:30:22-07:00,서버관리가 이상있는듯,"오늘 접속을 하려는대 개속 접속대기 였다가 그냥로그아웃 대버립니다 

운영이 이상있으면 알림에 공지좀 해주세요",5
2019-03-20T09:24:18-07:00,심각하네요,"안드로이드와ios차별화 
이건뭐 그냥 아니폰유저는 게임하지말라거와같고
게임내 컨탠츠는 비과금 유저들에게는 그냥 체험판과 같은거네요
돈안쓰려면 게임하지마라??
옛날 초창기 피씨 리니지 때부터 해온 유저로써
옛날 과금 유저를위한 게임이 아닌 모든 유저가ㅜ노력과 지략에 의해 게임이 형성이 되던 그시절이 무척 그립네요
제발 상업성이 아닌 작품성으로 완성도 높은 리니지로 다시 돌아갔으면 좋겟네요
비록 저는 여기서 이게임을 끝내지만 남은 유저들을 위해서라도 진정성있는 발전이 있었으면 좋겠습니다
저도 다시 돌아올수 있게요",1
2019-03-20T09:05:42-07:00,아이폰,아이폰 쓰는데 업데이트 외이런거임 짜증나네,1
2019-03-20T07:15:22-07:00,아이폰 XR 인데요 왜 자꾸 튕기는거죠???,그래도 최신폰인데 튕기는 오류가 잦은건 너무 안타깝습니다...,5
2019-03-20T06:00:01-07:00,별점 드립니다,"한개도 아깝다 개 씨벌 호로새끼들아
이게 게임이냐
뭐? 사행성이 아니야 
야이 개.새.야 
장난하 시.벌",1
2019-03-20T04:48:24-07:00,암흑기사 업데이트하고...,"3월20일 암흑기사 업데이트하고 아이폰에서 게임이 자꾸 팅겨요
갤럭시에서는 말짱한데...",3
2019-03-20T04:27:27-07:00,과금유도게임,"이벤트도 과금
업데이트도 과금
과금게임",1
2019-03-20T01:01:19-07:00,참으로 유저 돈만 챙기는 게임,절대 하지마세요.. 돈 많으시면은 해도 되요,1
2019-03-20T00:07:27-07:00,아이폰 거래소,제발..,1
2019-03-19T22:47:43-07:00,아이폰 유저는 겜 하지말라는건지,"엡데이트만하면 안돼네요
어우 진짜 짜증나",1
2019-03-19T20:36:27-07:00,개인거래는 대체 언제?,2년째 안나오는건 사기 아니냐,1
2019-03-19T20:10:00-07:00,왜업뎃만 하면 접속이안돼,꺼떡하면 접속안돼네여,1
2019-03-19T19:59:27-07:00,16년전 리니지 한유저,계정비도 안받고 게임방 사장9검9셋등 무한 지원해주더니 계정비로 돈좀 벌더니 드다부터 용반 이주 16년전쯤이 토이 사슴잡아서 보망시절이 재밌다 돈에 눈멀어서 리니지 버리고 리니지엠으로 사행성으로 밖에안보인다 어떻ㄱ하면 유자가 재밋게 할까 생각해라 돈에 미친 년놈들아 그돈으로 부모자식 먹여살리냐?남등쳐먹으면좋냐,1
2019-03-19T19:54:28-07:00,벌래 만도 못하다,상술 ; 쓰레기 답도 달지마라 오토가 답다는거 안다 쓰레기,1
2019-03-19T19:16:26-07:00,아이폰은게임하지말라는건가요.,"아이폰은 거래가안되면 혼자게임하라는건가요.
이런건 알아서 해줘야하는거아닌가싶네요.",5
2019-03-19T19:15:52-07:00,업데이트 때마다 항상 불편,아무리 그래도 항상보면 아이폰은 업데이트 느리고 그렇다고 딱히 처리 하는거 같지도 않고 공지도 없는거 보면 이 사람들이 일하는게 맞나 싶을정도에요 그리고 아이폰은 거래소 언제 되고 항상 업데이트 이후 보상은 이상한거 주고 운영 방식 검토가 더 맞을꺼라 생각이 듭니다. 유저들 말 무시했다간 언젠간 그 부메랑이 자기한테 돌아 온다는 생각 가지고 일했으면 좋겠네요,1
2019-03-19T18:50:46-07:00,전 리니지가 해본 게임중 최고라,할것 같네요,5
2019-03-19T18:44:46-07:00,아이폰 진짜 좀 개선 해라,"아이폰 거래소 안되는것도 족같은데
매주 점검때마다 IOS는 게임 바로 안되고
늦게 할수 있는거 상당히 심기 불편하다
드래곤의용옥 시간 차감 되는데
게임 못하게 하는건 무슨 족같은 경우냐?
매주마다 이러네 진짜",1
2019-03-19T18:44:18-07:00,업데이트만 하면 접속불가입니까??,"이럴꺼면 안드로이드 마켓에서만
서비스 하시지 그러십니까??
업데이트만 하면 접속불가인데,
IOS유저들은 또 게임진행이 안되서
손해만보겠네요 진레이나 비수 교환때 
같은 모양의 반복인가요??",1
2019-03-19T18:40:24-07:00,조올라짜증난다진짜,안드로이드게임된지가언젠데 아이폰은 왜안되냐고 운영종똑바로해린 하찌리들아 어휴,5
2019-03-19T18:36:07-07:00,아이폰은 욕나온다,접속이 안된다.수욜마다 스트레스 18,1
2019-03-19T18:24:18-07:00,아이폰은왜업뎃이항상느리냐?,"아이폰유저는 업뎃항상느리고
보상은 잣도없고",1
2019-03-19T18:15:00-07:00,진짜 멍청한 개 빡대가리들이 모인 곳임 NC8은,"어떻게 시발 점검을 해서 애플이 검수를 안해주면 AOS랑 같이 열어줄 생각을 해야지
AOS만 선 오픈하고 애플은 검수 승인될때까지 기다리고 자빠졌음?
진짜 돈에 눈까리 벌겋게 충혈되서 키보드만 두드리고 있는 뱀파이어 같은 새기들만 모였음
애플도 검수 안해주는거 뭔가 개임에 더럽게 문제가 많다는 뜻일 건데 그냥 애플에서 리니지M 내립시다",1
2019-03-19T18:02:07-07:00,영원히 승인 해주지 마세요,"거지같은 도박게임 접속 못하게 절대 승인해주지마세요

애플 관계자분 간곡히 부탁드립니다

현실복귀할수있게 도와주세요",5
