time,review_txt,stars_txt,ratings
2018-10-31,"모바일로 잘 이식한 것 같고, 집사로 한달 꾸준히 하면 한번씩 뽑기도 가능해서 무과금도 재미있게 즐길 수 있습니다. 다만 외형(옷)변경이 코스튬으로만 가능한게 조금 아쉽네요.",별표 5개 만점에 5개를 받았습니다.,5
2019-06-07,너무 재밌게 하고 있는 유저 입니다. 그런데 고성 외각에 합에서 하는 무력의별 과 어둠의별 퀘스트가 진행이 안되요.. 확인 부탁 드려요. ----------------------------------- 답변 감사합니다 !,별표 5개 만점에 5개를 받았습니다.,5
2019-02-06,캐릭터 예쁘고 커뮤니티 활성화 잘 되어있어요. 예전 pc rpg게임 수준으로요ㅋㅋ 현질유도가 있어요. 무과금도 욕심만 버리면 충분히 과금없이 가능합니다^^,별표 5개 만점에 5개를 받았습니다.,5
2018-11-16,너무 재밌게 하고 있는 유저입니다. 하지만 얼마전 끝난 요리쿠폰을 못써서 아쉽네요. 휴지가 되버려서 ㅠㅠ 미리 공지라고 해주시지.. 사용할수 있게 해두시면 감사하겠습니다 ^^,별표 5개 만점에 5개를 받았습니다.,5
2019-04-14,다 좋습니다 게임성이 다 좋아요 근데 플레이하기까지의 시간이 너무 오래걸린다는 점입니다 다운받는 시간을 조금만 줄여주세요,별표 5개 만점에 5개를 받았습니다.,5
2019-03-26,"촬영하고나서, 기기에 저장 누르면 아예 아무것도 안뜰때도 있고 저장되었다고 떠도 어디에 저장된건지 모르겠어요 ㅠ 공유는 무조건 공유실패로 뜨네요..개인앨범은 20장이 한계라 너무 부족하고..이부분들만 개선되면 참 좋은 게임인것 같습니다!",별표 5개 만점에 5개를 받았습니다.,5
2019-05-03,이건 게임이 아니고 버그 그자체네요 초월 최대치64까지 올려놨는데 몇일후 갑자기 55로 되여있네... 일대일로 문의했는데 답변인지 약올리는건지 무조건 55까지 올렸다 우김... 게임접으란 소리로만 드림... 몇월 몇일에 몇까지 올렸다는 데이터라도 보내줘야 답변이 아닌가요? 두계정으로 놀면서 맨난 파티해서 키웠는데 한케릭은 초월64까지 올리고도 금훈장 173개있구요 문제계정캐릭은 초월 55로 되어있는데 금훈장147개 누가봐도 차이가 너무난다는 생각안들어요?,별표 5개 만점에 1개를 받았습니다.,1
2019-05-14,요번업뎃후 그래픽깨짐현상 간헐적프리징현상이 많아졌네요 아무리 설정바꾸고 머해도해결이안됨 ㅋㅋㅋㅋ 루티에눈내리는데 눈이 마젠타색으로 깨져보임 하.... ㅋㅋㅋ,별표 5개 만점에 1개를 받았습니다.,1
2018-11-04,다 좋아요 요즘 이 게임하면서 예전에 컴퓨터로 했던게 생각나서 좋네요ㅎ 근데 물약 자동으로 사용할수있게 해줘요ㅠㅠ 빨간물약말고 파란물약이요ㅠㅠsp물약 자동되게 해주세요~~~~~~,별표 5개 만점에 5개를 받았습니다.,5
2019-05-20,"이게 게임도 아님 수첩작 할려고 하면 툭하면 굳어서(멈춤) 앱 팅겨서 하루에 재접속을 수십번을 함! 수첩작 왜하냐고요? 해야지 피랑 방어 스텟 마나등 오르는 숙제같은거임 애드온 버그도 유저들이 증거잡아서 처리해라 해도 입싹 다굴고 처리안해서 기존에 애드온(핵) 쓴사람들 다들 돈(제니) 엄청 벌어서 현처리 다하고 접음 지금 이겜 하는 사람들 거의 없음 기존에 현금투자나 시간투자 아까워서 하는거지 뉴비 절대 오면 안되는게임 고인물을 넘어 썩은물들이 보스, 미니보스 다 싹쓸이 해서 제니 벌기도 힘들고 고인물들이랑 스펙 차이가 나서 비빌수...
전체 리뷰",별표 5개 만점에 1개를 받았습니다.,1
2018-12-22,1:1문의해도 답변안해줌 해킹당하여 빠르게 복구문의했으나 2주가까이 답변없음(현재까지도 없음). 점검종료몇분전에 연장하고 시간만 바꾸고 도망가서 공지없음. 구매한지 한시간채 되지않은 캐시 환불안해줌. 카페댓글조작 티엄청남,별표 5개 만점에 1개를 받았습니다.,1
2019-05-13,점검 해놓고 의견낸건 왜 안고쳐주시나요? 무력의별/어둠의별 퀘스트가 완료 안된다니까요 돈되는것만 업뎃 합니까?ㅡㅡ+ 토시 하나 안 틀리고 똑같은 답변만 올리내요?!! 앵무새도 이보단 나은 답변할듯ㅡㅡ 빨랑 어케 해바요!,별표 5개 만점에 4개를 받았습니다.,4
2019-03-31,렙업도 힘들고 처음깔았을때 로딩시간이 매우길며 음악좀 안듣고싶음. 긴거 기다린다고 좋아하는 노래 이어폰으로 들으면서 하는데 로딩할때 나오는 게임음악이 더 큼. 로딩이 길면 무슨 꼭 접속인 상황이 아닐때라도 로딩되게하던가. 꼭 접속중아니면 안올라가니까 긴로딩 기다리면서 다른거할수도없고 참;,별표 5개 만점에 3개를 받았습니다.,3
2019-02-05,스토리엔딩곡이 마음에 안듭니다. 영원한사랑을 수호하라는데 수호할 사람이 없네요. 심지어 스킵도안되니 고문이 따로없습니다. 배려없는 개발진에 별점 하나를 드립니다.,별표 5개 만점에 3개를 받았습니다.,3
2019-03-17,"일주일에 과금 15~20만원 안 할거면 하지마시길 돈ㅈ,ㄹ 케릭과 무과금 엄청난 차이가남...그것도 과금 그렇게해도 죄다 뽑기질이니 오히려 무과금 보다 더 망케릭 되는경우 수드륵하게봄...난 리니지m만 과금 심한거라 생각했는데 내가 느끼기론...우리나라 인기겜들중 5위안에 들어가는것 같음...pc는 걍 노가다라도 해서 천천히 장비 맞추는 재미라도 있었지 이겜은 정말 최악임",별표 5개 만점에 1개를 받았습니다.,1
2019-03-25,왜 하는지 의문. 피로도 시스템 때문에 사냥으로는 돈 모을수가 없음 . 돈을 모아서 무기나 방어구를 사야 하는데 템은 너무 비싸고 피로도 다 쓰면 경험치나 아이템을 안 줘서 사냥으로 돈을 벌수가 없음. 현질 하지 않으면 전직해도 무기를 살수가 없음,별표 5개 만점에 3개를 받았습니다.,3
2019-05-08,"음~사실 '그 때'의 게임이고 추억의 게임이라 별점이 높은거 같네요. 라그나로크에 큰 추억이 없는 상태로 다른 게임과 비교했을 때 매력을 찾는데 마인드 셋팅이 필요합니다. 전투 스타일은 그때시절과 같고,긍정적으로 플레이에 임하려면 꽤나 노력이 필요해요. 고생하시는 개발자분들이 있음을 알기에 별점을 낮게 주고싶진 않은데 별점이 게임에 비해 후하게 책정된 것은 추억을 찾는 충성도 때문이라고 느껴져서 내려봅니다.. 아 그리고 이 점수를 주는데 죄책감이 덜어지는 게임 설정이 있긴하네요.여캐는 대부분 외형적으로 성적인 어필요소가 있어서 가슴...
전체 리뷰",별표 5개 만점에 2개를 받았습니다.,2
2018-12-31,"갓게임 인생게임입니다.. 모바일게임 중에 이 정도로 파티플레이 되고 커뮤니티 채팅 활발한 게임 거의 없다고 장담합니다. 오픈날부터 1년 거의 다 되가는데 질리지가 않네요. 이런 게임은 라그뿐임. 피씨게임에서 가능했던거 다 구현되었고 어떻게 보면 더 편하고 재미있게 개발된것 같아요. 지속적으로 유저 의견 반영해서 업데이트 꾸준히 하는것도 좋아요. 유저들이 무관심하고 애정 식는것 보다야 불만 많이 제기하하는게 오히려 아직은 괜찮은거라고 봐요. 저는 계속해서 꾸준히 끝까지 겜할거니까 영원한 사랑으로 보답해주세요~♡ 새해복많이받으세요. 감...
전체 리뷰",별표 5개 만점에 5개를 받았습니다.,5
2019-05-12,게임은 잘 만들었으나 운영을 못해서 망해가는게임. 유저들이 하는말은 무시하고 과금만유도해서 점점 망해가는중...,별표 5개 만점에 1개를 받았습니다.,1
2019-06-04,리소스 오류라면서 재설치가 안되고있습니다.. 지우고 파일싹정리하고 재설치만 20번째에요..고쳐주세여ㅠ 평소에 잘되다가 이번에만 재설치가 안됩니다 파일 다운로드 중 62번째에서 무한 다운로드 반복되면서 오류메시지 뜹니다..,별표 5개 만점에 1개를 받았습니다.,1
2018-12-26,"이 게임은 구 라그나로크를 기반으로 만들어진 중국게임입니다. 재미는 그럭저럭 있습니다만 거두절미하고 장단점을 나열하자면 ☆장점☆ 구라그에 비하면 탁월해진 유저 인터페이스 구라그에 비하면 스킬들의 일부가 합리적으로 바뀜 대부분 합리적으로 하려고 애를 쓴 흔적이 엿보임 구라그의 향수를 느껴볼 수 있음 자동사냥을 지원하기때문에 육성하기편함 ■단점■ 피로도가 너무적다. 매일매일 해야할 숙제가 너무많고, 이것을 건너뛰면 크게손해를 보는 시스템이라 매일매일 접속해줘야 함. 심지어 누적도 불가능함 거래소 거래제한이 너무 항목이 많고, 물건의 가...
전체 리뷰",별표 5개 만점에 3개를 받았습니다.,3
2019-04-14,"재밌어 보여서 몇번하다가 후기 남기겠습니다. 게임 퀄리티는 좋습니다. 그래픽도 무난하고 스토리까지 완벽. 초반 게임 시작하고나서 필수퀘스트를 오질나게 깨야하고, 또 깨지못하면 전직도못합니다. 그 필수퀘스트가 지나치게 긴것도 단점같습니다. 그리고 이리저리 하다보면 12레벨에 전직. 다른 마을에가서 무기제작이나 장비제작 퀘스트하고, 사냥터가서 사냥하고. 근데 여기서 문제점인게... 경험치가 진짜 안오릅니다. 자신의 레벨 +2~3 짜리 잡아야 렙업할맛 납니다. 장터 물가는 또 왜이리 비싼지. 그리고 부랴부랴 20레벨찍고 인벤이나 카페 가...
전체 리뷰",별표 5개 만점에 3개를 받았습니다.,3
2019-02-11,아...오랜만에 다시 시작하려고 다른거 지우고 깔았는데 노점이 있더군요. 그래서 상인이나 해볼까하고 노점을 눌렀더니 ro포인트가 필요하다네? 아니 인게임 아이템을 인게임 주화로 사는데 현질을 해서 포인트를 모으지 않으면 이용 불가라니 이건 무슨 개소리죠? 무과금은 게임내 시스템을 이용하지 말라는 건가요? 캐시도 아니고 부산물인 포인트인데 인게임 내에서 습득 불가능이면 이건 무슨 경우인가요. 그 창렬같은 메이플조차 마일리지는 게임 내부요소로 습득 가능하게 해놨는데 이건 더하네요. 설치 49분만에 삭제^^,별표 5개 만점에 1개를 받았습니다.,1
2019-04-10,"여전히 재밌는데요 오늘 다시 들어갔더니 오류가 났는지 화면이 이상해요ㅠㅠ 가방,이벤트,스킬 이런것들이 뒤죽박죽 되어있어요ㅠ 그리고 몇가지 버튼 빼고 터치가 안되고요ㅠㅠ 캐릭터도 안보이고 서버가 이상하게 보여요ㅠㅠ 어떡하면 좋을까요?",별표 5개 만점에 5개를 받았습니다.,5
2019-04-21,"재미있게 하고 있는데 고성외곽 별퀘스트중 쌍둥이별 할 퀘스트(무력의별, 어둠의별)가 진행이 안됩니다 해당버튼을 누르면 이야기 설명이 나오는데 거기서 멈추고 다음으로 진행이 안됩니다 게임을 재설치해도 안되는데 해결 방안 부탁드립니다",별표 5개 만점에 4개를 받았습니다.,4
2019-02-19,4번이나 환불에 대해 질의했는데 마침내 2주가 지나서 편지함에 있던 고양이 코인 사라졌네요. 나는 쓰지도 않았고 결제한 날부터 지금까지 4번의 환불문의를 했는데 접수만하고 답장은 없는 아주 사기꾼들입니다. 구글기프티카드로 결제했는데 안들어와서 다시 클릭했더니 2중결제가 되어서 환불요청했더니.. 편지함에 있던 고양이코인이 사라질 때 까지 연락도 없네요. 금감원에 신고하면 되나요?,별표 5개 만점에 1개를 받았습니다.,1
2019-05-08,요즘 흔한 자동사냥하는 다똑같은 게임이 아니라 진짜 재밌게 육성하고 커뮤니케이션 할 수 있는 게임이네요,별표 5개 만점에 5개를 받았습니다.,5
2019-03-20,ㅎㅎ용량을 많이 잡아 먹네요...그래서 삭제했어요 알아요 이게 용량이 많은거 하지만 다른걸 많이 삭제해도 공간이 부족합니다 용량이 가뜩이나 부족한 사람들은 깔지안는것을 추천드려요 이게 한 14%정도 잡아먹는거 같아여,별표 5개 만점에 1개를 받았습니다.,1
2018-11-13,자유활동이 매우좋게 활성화 되어있습니다. 하지만 퀘스트를 찾아가여서 하는 게임이라 처음깐사람은 저와같이 많이 힘들어할수도 있고요 튜토리얼도 없으니 뭐가 어떻게 가는지도 모를것 갔습니다. 그래도 많은 다운로드자가 게임을 플레이 하다는거는 진심으로 축하드립니다. 이상입니다.,별표 5개 만점에 3개를 받았습니다.,3
2019-04-20,저 실행이 안돼서요 1대1 문의 하는것도 못 하겠어요 고쳐주세요 ㅠㅠ 너무 하고 싶어요.,별표 5개 만점에 4개를 받았습니다.,4
2019-03-28,오픈때 했던 사람인데 학교 끝나고 빨리 집가고 게임했던게 생각 나네요... 다시 복귀하니 게임도 전에보다 더 발전 했고.. 라그나로크M 영원히 가게 해주세요 !!-,별표 5개 만점에 5개를 받았습니다.,5
2019-05-14,정검시간 너무 길다 9시간동안 하는데가 어딧냐 하루 했는데 참나. 22렙찍었지만 돈안모이고 강화비 엄청들어가네 좋은건 강화한거 교체할떼 이전해줘서 좋은거 저렙사냥터에 고렙들이 노가다 ㅎㅎ pc겜 할떼랑 완전 틀리개 뜨는 몹들 아주 옛날에 햇던기억 살리면서 해봤지만 테스트섭 있으면 해보고 싶은 본섭은 서버이동 안되고 파티해야 이동되는것이좀.,별표 5개 만점에 1개를 받았습니다.,1
2018-12-20,아니 대답점 해주세요!!! 저 렙62전사인데요 자동사냥 돌리면 왜 평타안치고 배쉬(스킬)만 나가나요... 부캐 궁수는 평타스킬 썩어서 잘쓰는데.. 전사는 스킬만 쓰고 잡는속도는 너무 느리고.. 저만그런건가 껏다가 켜봐도 똑같아요.. 자동사냥 평타 나가게 해주세요 어디 물어볼대도 없고 혼자 즐겜유저인데 답답해서 사냥을 못하겠어요....빠른답변 부탁드려요 자동답장 보내지 마시구욧!!! 제가 궁금해하는것좀 대답해줘요!!!,별표 5개 만점에 5개를 받았습니다.,5
2019-04-09,"접은이유. 업데이트 후 접속하니 템이 증발해있음. 나말고도 같은 증상 사용자 많음. 복구요청했으나 안됨시전. 템없으니 사냥불가. 사냥할려면 또 현질해야함, 현질이야 할수있는데 대응에서 이미 정떨어짐. 안해요",별표 5개 만점에 1개를 받았습니다.,1
2019-01-25,"오픈후 무과금도 충분히 즐길수있는게임이었고, 무과금으로 항상 만렙도 빨리달성하고 도감도 캐시의상 제외하고 대부분 저장하고 정말 모든거다접고 할정도로 즐겁게 하드하게했고, 완전무과금으로 무탑 100층 쩔이될만큼 키웠어요.. 지난일이지만 유저가 과금이나 노력으로 강해져서 컨텐츠를 소화하니 보스들 상향하고 무탑, 발할 상향해서 100층 쩔하던유저가 80층도 힘든상황 연출해주는 운영클라스.. 해결방법은 과금의상 도감작뿐.. 답이 없어 접습니다.. 혹시라도 시작하실분들. 추억이나 초반플레이가 재밌어서 오래하시면 그뒤는 더큰지옥입니다. 손을 ...
전체 리뷰",별표 5개 만점에 1개를 받았습니다.,1
2019-04-01,아으 업데이트 너무 자주해요ㅡㅡ; 업데이트하는데 20분;; 속터짐,별표 5개 만점에 4개를 받았습니다.,4
2018-09-14,지인의 추천으로 즐기고 있는데 한 번 하면 중독성이 강한 게임이네요. 스승을 찾아서 퀘스트를 같이 하는 것도 재밌네요.,별표 5개 만점에 5개를 받았습니다.,5
2019-04-10,"애드온(핵), 마법봉 버그사태 대응1도없고 매번 앵무새같이 조치중 - 참고로 오픈1년인데 애드온 1년째 조치중임ㅋㅋ이벤트 업데이트는 캐시템 추가뿐인 더러운 운영 진심 운영으로 겜망함 공식카페에도 애드온 관련글 무조건 즉시삭제중 게시판 글 절반이 템,계정정리글",별표 5개 만점에 1개를 받았습니다.,1
2018-12-23,제가 게임에 별로 흥미가 없어서 안 하는데 이 라그나로크는 정말 재미있어서 꾸준히 하고 있어요 이 작품을 만들어주셔서 정말 감사하고 앞으로 업데이트도 많이 해주세요 감사합니다,별표 5개 만점에 5개를 받았습니다.,5
2018-11-03,과금유도가 너무 많다는걸 제외하면 게임성자체는 좋아요! 온라인에서 모바일로 잘 옮겨온 케이스...근데 RO포인트는 어떻게 못하나요?,별표 5개 만점에 4개를 받았습니다.,4
2019-01-23,고성외각에 쌍둥이별할 어둠의 별을 누르면 대화창으로 안뜨고 말풍선으로만 뜬다음에 움직일수도 없고 진행이 안됩니다. 업뎃 부탁드려요,별표 5개 만점에 5개를 받았습니다.,5
2018-12-30,"그라비티가 그라비티하는 그런게임. 자신들이 쌓아논 추억을 스스로 망가트리는 역대 쓰레기 운영. 버그방치, 의견묵살, 개적화, 유저를 호구로보는 과금 도데체 다른개임과 다른게 뭔가? 이젠 라그나로크의 '라'만봐도 역겨워진다.",별표 5개 만점에 1개를 받았습니다.,1
2018-09-30,진짜 대박! 이건 모바일게임이라할수없을 정도로 재미있습니다~ 오래오래 할수있게 운영 잘 부탁드립니다~ 평생게임!!,별표 5개 만점에 5개를 받았습니다.,5
2019-03-16,안녕하세요 라그를플래이 하는유저임니다 문제가있어서이글을쓰는건데 제부케가머천트에다가 크리에이터까지왔는데 실수로직밉변경버튼을눌러서 돈50만원이...날라간데다 또직업까지바뀌어버려서;;; 다시복구가않됄까요?,별표 5개 만점에 3개를 받았습니다.,3
2018-11-16,이건 뭐 약관동의 버튼이 나오지도 않아서 계정로그인도 못해봤네. 지우고 다시 깔면 된데서 몇번을 지우고 다시깔았는데 똑같다. 시간만 낭비했네,별표 5개 만점에 1개를 받았습니다.,1
2018-11-16,재밋네요. 한달 넘게해도 안질리는 핸드폰겜은 처음이네요. 리니지m은 3일만에 지우고 붕괴3도 한달만에 지웠는데.. 이겜은 두달넘겼네여.,별표 5개 만점에 5개를 받았습니다.,5
2018-11-20,뭐 다 괜찮긴 한데요 전직까지 완료했는데...2000캐시는 왜 안주시죠? 뭐 게임 얘기를 하자면 죄송하지만 좀 실망스러웠습니다 모델링도 그냥그렇고 이야기가 따로 있는것도 아니고 너무 이해하기 어렵고 재미없게 만들어놨달까...캐시나 주세요,별표 5개 만점에 2개를 받았습니다.,2
2018-11-22,"레벨10달성에 마법사로 전직까지했는데 뭐 기록이 없어서ㅋㅋㅋㅋ카카오캐시 안준다네요ㅋㅋㅋ카카오에 문의했더니 귀사에 제 내역이 없다고 답변왔습니다^^ 퀘스트만 오지게 많지, 설명도 순서도 전직 하는 법도 아무것도 안내가 없어서 인터넷 뒤져서 겨우했더니 이게 뭔가요?????? 왜 기록이 없어요??????",별표 5개 만점에 1개를 받았습니다.,1
2018-11-04,요즘 들어서 접속할때 오류가 자주나요...블루스택으로 접속해서 그런가보다 했는데 폰으로 접속하려는데도 계속 오류가 나네요ㅠ 게임은 재밌게 하고있습니다,별표 5개 만점에 4개를 받았습니다.,4
